"sequence","AccelerometerX","AccelerometerY","AccelerometerZ","GyroscopeX","GyroscopeY","GyroscopeZ"
5553,-55,-1052,-20,-7,8,15
5554,135,-942,21,-7,21,24
5555,-143,-952,100,-6,9,34
5556,-38,-892,-32,-9,16,17
5557,81,-1004,20,7,29,4
5558,-86,-1024,92,11,-21,18
5559,-62,-972,9,-13,10,8
5560,94,-969,42,-14,13,1
5561,136,-970,29,-10,16,20
5562,-22,-976,-2,-3,0,44
5563,-199,-973,29,-10,15,38
5564,41,-1012,42,-9,12,9
5565,30,-946,51,-8,-32,14
5566,-93,-977,-3,-12,5,14
5567,121,-941,71,-11,10,21
5568,-23,-999,0,-12,10,35
5569,62,-966,28,-6,2,32
5570,-128,-1009,29,-8,-2,29
5571,-17,-978,4,-11,9,18
5572,-98,-900,99,-12,13,14
5573,256,-908,-47,-31,-3,13
5574,-284,-1081,92,-22,27,34
5575,2,-935,24,-17,19,12
5576,77,-1061,10,-7,13,18
5577,-93,-946,38,-23,40,25
5578,-6,-942,41,-13,29,17
5579,17,-990,4,-8,4,10
5580,94,-939,1,-7,63,19
5581,-81,-1038,60,2,17,32
5582,-114,-993,42,-11,9,11
5583,108,-918,54,-10,23,-1
5584,117,-992,18,-10,-3,25
5585,-93,-983,2,-13,-5,38
5586,-121,-967,63,-10,9,30
5587,129,-1021,-6,-13,2,14
5588,-28,-950,23,-12,60,31
5589,-127,-979,44,-5,7,23
5590,55,-1003,31,-9,3,17
5591,18,-995,36,-10,10,24
5592,87,-972,4,-12,10,25
5593,-55,-975,36,-7,22,30
5594,-217,-1001,40,-12,15,24
5595,109,-925,52,-10,15,8
5596,222,-955,-21,-8,-21,17
5597,-353,-1003,90,-21,2,35
5598,-6,-935,28,-18,12,3
5599,104,-1062,17,-10,18,9
5600,-20,-962,69,-12,-19,16
5601,26,-977,-11,-11,-5,20
5602,-3,-976,-11,-8,10,19
5603,50,-929,54,-14,32,25
5604,-129,-1003,22,-21,47,42
5605,-162,-994,47,-11,7,7
5606,228,-940,65,-11,10,-5
5607,55,-970,14,-11,-1,28
5608,42,-988,47,-15,5,40
5609,-251,-960,14,-7,13,44
5610,177,-982,-27,-11,16,17
5611,-146,-1008,43,-14,45,24
5612,-22,-982,43,-12,8,11
5613,33,-991,18,-8,4,11
5614,64,-973,57,-9,12,25
5615,68,-963,0,-15,-6,35
5616,-143,-984,70,-7,4,30
5617,-140,-987,41,-10,14,17
5618,37,-976,-12,-15,10,5
5619,109,-1023,10,-3,-2,21
5620,-258,-890,83,-13,-18,30
5621,52,-976,9,-11,4,-16
5622,144,-1029,29,-7,26,5
5623,66,-955,62,-12,-41,31
5624,-84,-990,-15,-13,1,42
5625,-93,-975,42,-8,20,19
5626,124,-904,-4,-5,-11,13
5627,-151,-987,65,-16,4,22
5628,-8,-945,68,-15,18,6
5629,142,-968,20,-7,6,29
5630,17,-1000,15,-12,12,39
5631,-143,-959,-27,-5,26,33
5632,14,-968,96,-12,18,15
5633,53,-987,-5,-10,14,17
5634,-26,-1023,25,-5,44,30
5635,-25,-944,52,-8,-7,32
5636,-93,-982,35,-10,6,16
5637,117,-940,56,-9,10,5
5638,34,-1031,-7,-12,43,19
5639,-49,-946,22,-12,20,37
5640,-267,-1017,70,-7,12,27
5641,244,-913,-58,-12,65,15
5642,-103,-951,93,-14,35,14
5643,-144,-973,84,-17,18,-1
5644,192,-1017,-28,-7,14,10
5645,159,-987,54,-9,7,44
5646,-241,-936,5,-14,-4,42
5647,-112,-1016,-5,-13,16,-2
5648,240,-807,89,-15,22,10
5649,-198,-939,42,-13,12,40
5650,142,-989,15,-14,15,20
5651,20,-1000,47,-11,18,39
5652,-126,-970,14,-13,13,22
5653,72,-983,-29,-3,8,19
5654,-161,-997,77,-11,12,22
5655,116,-961,1,-8,4,14
5656,-54,-1030,20,-4,-15,36
5657,-24,-872,67,-5,-23,23
5658,-83,-990,56,-15,4,1
5659,130,-991,0,-5,14,9
5660,-44,-1031,37,-15,5,29
5661,-19,-931,32,-15,19,40
5662,-202,-991,-12,-14,17,14
5663,222,-961,39,-18,32,-10
5664,-15,-971,72,-10,-35,18
5665,-151,-965,19,-11,0,22
5666,169,-942,73,-14,19,16
5667,31,-1020,7,-12,26,32
5668,-115,-954,12,-23,28,28
5669,-104,-976,24,-8,3,11
5670,143,-1015,37,-13,7,11
5671,29,-928,1,-6,37,40
5672,-107,-1016,46,-9,-2,32
5673,44,-968,43,-13,11,18
5674,-3,-985,52,-8,13,21
5675,-12,-1013,-18,-11,8,25
5676,-24,-980,35,-8,16,26
5677,-20,-936,48,-10,18,28
5678,-39,-993,0,-14,7,12
5679,102,-967,24,-7,-11,8
5680,-213,-1000,74,-14,-27,38
5681,-63,-918,32,-15,-2,9
5682,152,-946,5,-3,12,9
5683,-113,-1039,114,-20,17,15
5684,97,-944,-44,-14,19,20
5685,-92,-1014,8,-13,18,25
5686,47,-975,-10,-12,7,6
5687,117,-950,85,8,32,24
5688,-221,-977,31,-13,4,24
5689,77,-916,56,-6,6,11
5690,37,-1031,42,-10,14,30
5691,1,-996,4,-8,-24,23
5692,-81,-915,41,-8,14,23
5693,105,-1026,-47,-17,7,16
5694,-68,-938,67,-15,23,34
5695,-29,-1001,53,-13,27,32
5696,-71,-1009,6,-13,10,21
5697,101,-964,56,-9,5,6
5698,96,-983,18,-14,20,26
5699,-190,-971,41,-11,49,38
5700,-26,-993,45,-7,6,24
5701,-143,-944,36,-12,7,16
5702,331,-1008,-50,-8,-29,1
5703,-228,-902,103,-8,27,33
5704,-119,-963,13,-16,2,5
5705,162,-1039,29,-6,8,21
5706,-107,-1004,57,-1,16,27
5707,107,-949,-7,0,22,9
5708,-61,-1021,0,-7,26,15
5709,7,-959,45,5,11,16
5710,-7,-841,48,-4,-12,34
5711,-148,-1011,32,-12,5,18
5712,222,-950,76,-7,14,11
5713,-64,-1090,-13,-7,7,31
5714,-14,-878,-2,-11,12,34
5715,-198,-957,76,-10,13,28
5716,190,-1015,-23,-12,18,18
5717,-158,-972,59,-9,12,24
5718,112,-982,43,-12,7,6
5719,45,-997,27,-14,18,25
5720,-94,-979,50,-11,8,29
5721,84,-983,-11,-3,-13,26
5722,-202,-990,79,-7,9,27
5723,-68,-945,8,-11,12,6
5724,153,-1032,-34,-26,78,16
5725,-56,-883,75,-10,61,23
5726,-108,-956,72,-17,11,10
5727,151,-1050,-13,-8,12,12
5728,83,-992,66,-15,-3,26
5729,-52,-940,-5,-18,-15,31
5730,-82,-958,0,-12,12,17
5731,72,-932,86,0,27,13
5732,-171,-1022,23,-2,12,31
5733,36,-952,14,-7,6,12
5734,235,-949,51,-9,16,19
5735,-105,-954,52,-13,17,40
5736,-95,-1009,6,-19,26,34
5737,-99,-974,7,-7,18,25
5738,66,-989,46,-10,10,20
5739,21,-949,-9,-18,90,27
5740,-46,-1006,68,-4,31,14
5741,19,-981,51,-13,12,15
5742,-39,-995,4,-11,11,28
5743,33,-971,8,-17,46,31
5744,-39,-954,102,-9,47,29
5745,-121,-983,-40,-14,11,11
5746,151,-861,8,-12,49,2
5747,-105,-1048,113,9,-28,28
5748,-151,-965,37,-17,7,24
5749,138,-992,-7,-13,16,-8
5750,177,-976,70,-4,28,7
5751,-44,-968,-16,-10,22,42
5752,-215,-977,17,-9,6,41
5753,130,-964,23,-4,29,19
5754,-24,-879,77,-6,-29,23
5755,-107,-928,-9,-14,19,5
5756,206,-922,91,-9,7,14
5757,-190,-1022,-9,-13,10,38
5758,185,-931,10,-15,17,33
5759,-231,-1017,59,-5,9,35
5760,63,-969,31,-12,16,8
5761,55,-996,-25,-7,18,22
5762,57,-930,26,-19,85,34
5763,-311,-978,97,-15,15,24
5764,159,-980,0,-8,13,-5
5765,-30,-1054,85,-6,17,24
5766,52,-930,-43,-18,70,39
5767,-160,-968,17,-13,7,30
5768,5,-947,58,-11,4,1
5769,155,-913,20,-37,-5,1
5770,-91,-1082,65,-20,-27,26
5771,-67,-942,66,-12,21,20
5772,82,-974,7,-10,15,10
5773,148,-989,8,-13,13,25
5774,-185,-946,42,-9,9,36
5775,-128,-1035,6,-14,5,19
5776,168,-970,45,-11,37,25
5777,-73,-958,25,-6,5,32
5778,-18,-979,45,-16,17,13
5779,53,-1000,13,-11,22,19
5780,-35,-988,39,-10,10,27
5781,35,-992,22,-6,9,31
5782,5,-978,8,-9,11,30
5783,-287,-947,76,-12,11,17
5784,305,-951,-38,-12,23,0
5785,-14,-988,19,15,49,35
5786,-273,-941,107,-12,-5,27
5787,109,-978,11,-9,7,3
5788,-98,-1023,85,-7,5,12
5789,144,-971,-31,-18,63,18
5790,-84,-1000,15,-12,16,32
5791,8,-949,62,-12,10,9
5792,189,-968,4,-26,5,14
5793,-231,-978,17,-17,7,37
5794,-17,-902,82,-10,11,12
5795,37,-1039,30,-12,17,14
5796,121,-962,37,-12,23,17
5797,-83,-962,30,-13,28,33
5798,-47,-986,0,-8,12,31
5799,24,-955,42,-11,-5,32
5800,-69,-1000,16,-17,9,25
5801,-1,-985,23,-12,12,13
5802,4,-1007,50,-11,15,14
5803,74,-968,52,-9,9,21
5804,15,-1010,-16,-5,7,35
5805,-46,-945,67,-8,16,31
5806,-231,-980,17,-12,10,15
5807,153,-982,-31,-13,46,4
5808,122,-927,105,13,23,29
5809,-326,-969,72,-16,9,25
5810,167,-1012,-25,-9,9,5
5811,-86,-1014,59,-11,19,14
5812,122,-946,8,-9,25,10
5813,-27,-992,25,-8,13,28
5814,-27,-960,5,-13,9,26
5815,68,-953,47,-23,-19,30
5816,-207,-1032,33,-13,-8,27
5817,108,-921,75,-10,9,-4
5818,44,-981,12,-11,20,24
5819,121,-983,43,-12,12,32
5820,-288,-988,-16,-8,10,45
5821,142,-975,8,-12,11,15
5822,-17,-968,66,-12,9,20
5823,-114,-1003,39,-13,11,16
5824,73,-981,-3,-11,7,16
5825,17,-971,62,-10,17,29
5826,50,-934,53,-13,34,25
5827,-118,-1054,25,-9,69,26
5828,-47,-951,-19,-12,11,21
5829,29,-979,65,-11,16,12
5830,153,-934,-19,14,27,17
5831,-299,-1004,79,-1,6,33
5832,-94,-978,56,-15,13,3
5833,289,-1044,-28,-9,10,-6
5834,-21,-927,86,-22,59,33
5835,-102,-974,-32,-14,29,37
5836,32,-937,30,-6,16,19
5837,50,-956,67,-8,-1,14
5838,-80,-1009,30,-20,16,26
5839,-42,-995,39,-8,11,15
5840,187,-936,55,-12,17,28
5841,-252,-1000,0,-12,10,40
5842,146,-976,-12,-15,21,24
5843,-205,-1012,61,-8,7,23
5844,167,-936,11,-10,4,5
5845,-46,-996,-7,-21,13,26
5846,-12,-966,125,-16,2,28
5847,-65,-977,13,-18,20,19
5848,18,-1035,0,-4,7,16
5849,137,-928,20,-10,-7,23
5850,-241,-962,67,-9,-13,26
5851,16,-946,-2,-8,3,1
5852,98,-995,13,-13,-55,4
5853,-104,-988,84,-31,-1,32
5854,-91,-987,49,-12,12,4
5855,177,-1003,5,-9,13,-1
5856,107,-970,67,-19,25,35
5857,-171,-952,-26,-18,18,45
5858,-126,-987,51,-13,23,15
5859,190,-1026,-25,-3,1,5
5860,-80,-900,47,-9,-5,30
5861,6,-928,65,-14,13,18
5862,46,-970,64,-10,11,28
5863,18,-963,15,-10,19,28
5864,-14,-1007,17,-10,24,34
5865,-134,-1010,7,-9,17,29
5866,-34,-959,23,-10,8,13
5867,79,-1013,5,-8,18,10
5868,76,-907,3,-22,-21,22
5869,-299,-987,127,-18,28,29
5870,211,-965,1,-6,8,3
5871,-132,-1045,111,-9,15,29
5872,100,-970,-83,-11,52,28
5873,-182,-969,48,-9,20,21
5874,44,-902,57,-11,25,-3
5875,151,-976,-1,-10,-63,2
5876,-120,-1053,51,-19,-20,29
5877,-54,-920,70,-12,14,19
5878,188,-980,1,-8,8,18
5879,-31,-1016,22,-8,-7,30
5880,-144,-940,18,-8,-3,24
5881,0,-972,59,-14,11,18
5882,76,-994,15,-13,15,19
5883,23,-989,27,-15,43,31
5884,-90,-979,17,-8,9,28
5885,0,-966,47,-11,9,14
5886,65,-1009,25,-9,16,23
5887,-2,-974,29,-12,14,33
5888,-38,-942,32,-11,20,30
5889,-163,-1034,32,-12,15,21
5890,9,-929,22,-10,8,1
5891,146,-1072,-15,-13,-38,6
5892,-101,-841,84,-25,19,41
5893,-133,-961,43,-16,11,11
5894,114,-1016,30,-8,13,14
5895,-32,-1005,47,-11,49,23
5896,63,-938,-9,-4,41,17
5897,-53,-1010,26,-8,22,17
5898,57,-943,24,-7,27,16
5899,-59,-913,35,-5,15,36
5900,-146,-1020,49,-8,3,18
5901,213,-937,88,-14,12,9
5902,18,-997,-9,-7,14,31
5903,-31,-976,-1,-14,2,32
5904,-143,-953,40,-5,8,32
5905,128,-1055,-27,-12,19,21
5906,-172,-957,73,-12,26,25
5907,45,-980,33,-12,10,10
5908,52,-1000,38,-16,15,14
5909,29,-953,37,-7,16,28
5910,47,-999,8,-20,44,36
5911,-131,-961,59,-9,22,32
5912,-58,-924,34,-9,9,13
5913,78,-1025,-21,-31,2,9
5914,-99,-977,77,-30,52,29
5915,-166,-921,47,-13,8,9
5916,248,-1015,8,-10,8,-3
5917,-76,-1035,47,-15,26,25
5918,58,-942,29,-21,35,33
5919,-75,-1014,-4,-12,14,38
5920,-11,-883,38,-9,51,23
5921,-55,-921,55,3,60,19
5922,-103,-1046,23,-15,5,3
5923,304,-920,82,-14,15,10
5924,-95,-1029,8,-12,8,52
5925,-5,-886,28,-20,19,43
5926,-219,-1006,8,-8,12,19
5927,206,-1014,-5,-14,11,6
5928,-139,-992,30,2,-16,28
5929,-16,-988,75,-14,-9,16
5930,110,-969,15,-10,4,17
5931,-41,-957,43,-10,11,20
5932,96,-991,26,-6,-16,18
5933,-112,-982,59,-1,-15,36
5934,-237,-981,19,-14,14,22
5935,114,-958,-9,-6,20,5
5936,28,-952,25,15,-73,2
5937,-142,-953,85,-21,8,7
5938,46,-1025,24,-10,5,4
5939,198,-980,40,-6,19,23
5940,14,-975,5,-13,2,48
5941,-195,-993,0,-10,12,27
5942,-20,-958,54,-6,15,-4
5943,73,-960,5,-11,-27,21
5944,-118,-879,62,-16,11,30
5945,191,-959,48,-12,13,15
5946,-118,-976,46,-10,6,34
5947,141,-958,2,-18,12,17
5948,-167,-1021,2,-9,22,38
5949,-19,-962,45,-13,12,26
5950,45,-1001,5,-17,19,18
5951,84,-976,67,4,39,24
5952,-197,-953,38,-4,1,28
5953,-58,-999,11,-11,14,8
5954,162,-973,38,-5,9,11
5955,-5,-993,40,-20,4,23
5956,-67,-997,-11,-15,10,30
5957,-209,-934,68,-8,10,16
5958,192,-1014,-19,2,-6,3
5959,-30,-963,86,-18,11,22
5960,-156,-958,69,-11,10,9
5961,139,-988,25,-14,19,7
5962,173,-993,-19,-13,16,33
5963,-165,-944,38,-13,11,42
5964,-142,-988,29,-11,7,15
5965,197,-1045,-17,-3,12,13
5966,-110,-963,59,-12,5,36
5967,-9,-921,60,-15,14,18
5968,69,-999,21,-12,17,23
5969,-72,-988,50,-7,13,27
5970,44,-979,20,-9,18,27
5971,13,-1003,-9,-7,5,26
5972,-197,-932,69,-10,10,27
5973,37,-956,-19,-15,16,7
5974,154,-1036,22,8,54,22
5975,-336,-926,99,-11,-4,38
5976,178,-963,-11,-7,15,-4
5977,-119,-993,103,-9,11,16
5978,147,-988,-41,-3,0,11
5979,-83,-999,27,-12,14,33
5980,-18,-934,62,-10,7,15
5981,124,-1011,-25,-20,-16,6
5982,-102,-973,48,-26,13,26
5983,-93,-940,64,-10,19,14
5984,80,-966,43,-11,10,17
5985,64,-1060,30,-20,-7,22
5986,-41,-911,9,-18,10,29
5987,-22,-961,69,-14,16,20
5988,121,-1008,-19,-7,9,27
5989,-200,-965,25,-8,15,38
5990,14,-978,28,-12,8,21
5991,-22,-1017,53,-9,13,12
5992,65,-974,23,-10,12,9
5993,53,-1008,29,-10,15,29
5994,-52,-958,33,-9,22,42
5995,-134,-905,38,-11,11,30
5996,26,-1012,23,-11,7,1
5997,115,-1063,15,-30,45,17
5998,-270,-915,61,-14,37,38
5999,18,-950,16,-11,17,-2
6000,76,-1016,66,-10,23,7
6001,88,-967,10,-20,23,23
6002,-65,-989,1,-11,12,32
6003,6,-1009,43,-10,10,20
6004,124,-918,15,-13,84,25
6005,-256,-993,36,-5,8,29
6006,46,-946,93,-13,7,7
6007,85,-992,7,-12,21,25
6008,125,-973,61,-7,10,27
6009,-198,-995,-41,-7,8,37
6010,-17,-936,38,-12,18,16
6011,119,-994,32,0,31,24
6012,-182,-1017,9,-15,14,31
6013,45,-955,47,-11,12,12
6014,68,-1001,47,-8,12,20
6015,25,-973,42,-9,6,18
6016,-31,-991,22,3,19,28
6017,-114,-969,9,-12,17,28
6018,23,-969,56,-10,13,10
6019,203,-910,-35,9,70,16
6020,-352,-1011,98,-1,32,34
6021,-86,-933,55,-16,1,1
6022,228,-1067,-21,-9,15,2
6023,16,-943,75,-27,52,29
6024,-49,-985,-28,-15,34,33
6025,-106,-960,50,-10,10,20
6026,103,-946,12,3,11,22
6027,-89,-941,43,-17,-14,24
6028,-4,-953,62,-16,21,7
6029,137,-976,37,-9,7,26
6030,-102,-1028,-14,-7,12,42
6031,-57,-911,9,-11,16,35
6032,-77,-994,84,-8,14,11
6033,155,-960,-13,-10,44,13
6034,-70,-991,35,-7,57,32
6035,6,-969,68,-10,7,23
6036,-7,-977,29,-12,12,24
6037,-106,-1007,55,-8,14,20
6038,176,-933,-20,-1,21,22
6039,-329,-1059,39,-14,9,22
6040,213,-786,48,-12,15,6
6041,88,-995,-20,-18,-86,6
6042,-191,-1004,74,-24,-1,32
6043,-85,-985,78,-15,12,9
6044,191,-1017,-12,-8,18,-2
6045,111,-955,62,-6,50,25
6046,-169,-971,-21,-9,22,43
6047,-100,-909,9,-11,10,22
6048,180,-923,106,-17,27,13
6049,-185,-966,-10,-13,30,30
6050,164,-918,51,-5,5,8
6051,-43,-1006,36,-13,18,38
6052,-72,-940,36,-13,19,28
6053,24,-958,14,-9,18,34
6054,-162,-1069,7,-12,7,20
6055,123,-899,47,-7,10,11
6056,-81,-1061,-19,-22,-2,24
6057,98,-904,84,-29,-1,18
6058,-160,-959,54,-13,18,18
6059,84,-1031,4,-7,17,15
6060,28,-963,42,-9,26,33
6061,-66,-965,20,-6,7,28
6062,-140,-906,27,-11,12,8
6063,153,-1001,-13,-11,46,-4
6064,-13,-1050,75,-1,25,31
6065,-115,-950,67,-11,15,24
6066,62,-967,16,-10,16,4
6067,184,-1029,46,-9,17,20
6068,-125,-941,-18,-9,7,46
6069,-210,-953,58,-10,11,25
6070,329,-978,-19,-6,25,5
6071,-217,-1016,62,-2,26,32
6072,-4,-948,28,-12,16,20
6073,81,-1008,42,-11,10,17
6074,-60,-958,55,-7,12,28
6075,79,-1013,-31,-14,15,29
6076,-87,-976,50,-14,28,35
6077,-103,-954,40,-10,16,25
6078,-48,-963,53,-13,15,5
6079,280,-942,-71,8,28,7
6080,-221,-960,151,-10,7,35
6081,-55,-922,3,-16,9,16
6082,67,-1068,18,-4,13,24
6083,-137,-966,56,-22,24,19
6084,76,-945,12,-10,16,8
6085,-22,-997,14,-11,10,10
6086,86,-929,16,-1,25,20
6087,-60,-996,25,-2,-5,32
6088,-70,-1007,62,-10,7,12
6089,134,-939,53,-12,9,6
6090,28,-958,1,-9,3,27
6091,-54,-1000,35,-14,1,34
6092,-123,-963,24,-10,6,32
6093,168,-1006,-2,-11,4,20
6094,-140,-994,56,-6,21,26
6095,30,-977,14,-10,11,15
6096,-58,-989,32,-11,13,19
6097,64,-973,39,-10,6,22
6098,53,-994,62,-15,7,32
6099,-115,-974,0,-10,11,29
6100,-12,-895,38,-15,17,16
6101,-21,-1035,47,-12,9,7
6102,257,-904,-17,-2,44,24
6103,-480,-1047,77,-3,0,38
6104,105,-934,26,-15,13,-1
6105,36,-1035,28,-8,14,5
6106,26,-946,79,-6,16,10
6107,55,-985,-30,-9,-1,26
6108,-20,-981,9,-6,15,34
6109,63,-962,24,-17,9,27
6110,-174,-967,72,-28,30,31
6111,-132,-996,28,-10,12,-8
6112,239,-944,74,-10,19,3
6113,75,-1058,7,-8,14,41
6114,-113,-925,-18,-11,25,56
6115,-144,-935,99,-9,16,28
6116,179,-1014,-48,-12,-16,7
6117,-202,-993,51,-25,37,21
6118,52,-980,43,-8,5,14
6119,48,-1008,29,-10,13,21
6120,45,-966,32,-8,12,23
6121,35,-952,30,-9,16,28
6122,-67,-957,49,-11,12,26
6123,-257,-970,40,-12,10,25
6124,103,-979,-48,-8,-8,2
6125,203,-970,97,-8,-90,12
6126,-407,-960,110,-24,11,22
6127,146,-1027,-59,-13,14,-4
6128,151,-1018,61,-9,4,16
6129,-25,-938,8,-23,15,32
6130,-149,-994,24,-11,12,28
6131,230,-879,-9,-5,28,12
6132,-90,-924,50,-13,72,36
6133,-199,-1035,52,-14,28,26
6134,207,-963,78,-7,11,5
6135,-128,-976,14,-5,4,35
6136,102,-957,31,-20,0,21
6137,-181,-1011,-14,-10,10,35
6138,107,-974,15,-15,9,19
6139,-21,-968,61,-12,-26,22
6140,-29,-978,40,-9,0,23
6141,-62,-982,27,-13,6,16
6142,6,-981,38,-6,7,19
6143,58,-1027,44,-6,29,16
6144,-7,-939,28,-4,31,34
6145,-231,-969,12,-15,10,22
6146,84,-926,-23,-2,24,3
6147,111,-941,104,3,-79,10
6148,-269,-986,33,-20,15,21
6149,133,-1021,32,-11,16,4
6150,200,-976,44,-3,8,22
6151,-93,-953,-9,-11,21,33
6152,-160,-954,27,-10,13,19
6153,146,-965,11,-10,18,11
6154,-12,-975,69,-15,68,42
6155,-152,-944,23,-8,6,29
6156,236,-951,62,-9,7,13
6157,-222,-992,8,-13,11,29
6158,174,-957,18,-15,5,18
6159,-213,-1025,54,-7,7,36
6160,32,-965,-18,-11,5,20
6161,75,-1035,-10,-7,10,22
6162,-8,-890,66,7,-39,17
6163,-204,-928,94,-18,3,9
6164,188,-993,7,-8,8,6
6165,-139,-1053,86,-8,13,36
6166,107,-887,-36,-18,40,38
6167,-218,-1037,16,-14,21,19
6168,99,-875,65,-11,15,-9
6169,133,-921,5,13,-3,4
6170,-169,-1039,24,-9,-18,34
6171,0,-945,93,-13,8,21
6172,125,-996,8,-12,11,12
6173,23,-991,22,-10,-2,22
6174,-194,-957,8,-4,1,26
6175,15,-973,45,-16,15,15
6176,178,-962,4,-10,-17,22
6177,-86,-1034,52,-22,-18,33
6178,-35,-948,14,-11,-1,21
6179,0,-981,57,-8,9,14
6180,3,-987,29,-11,23,24
6181,10,-980,1,-15,23,33
6182,-6,-985,15,-12,29,33
6183,-133,-917,46,-13,16,19
6184,62,-1076,28,-12,3,-3
6185,246,-865,29,12,-3,20
6186,-456,-932,83,-7,6,46
6187,140,-974,-11,-11,8,9
6188,-84,-1008,51,-11,21,18
6189,60,-929,25,-10,-16,-1
6190,28,-1018,27,-9,1,15
6191,-49,-968,9,-10,18,25
6192,86,-955,30,-23,7,21
6193,-44,-1007,19,-24,22,31
6194,-119,-991,66,-13,18,10
6195,99,-937,44,-11,5,10
6196,61,-1064,12,-13,18,33
6197,-131,-897,10,-13,19,44
6198,-53,-974,70,-12,17,19
6199,184,-1015,-42,-4,27,14
6200,-187,-959,65,-2,10,29
6201,70,-961,29,-13,4,18
6202,-18,-1011,44,-14,15,27
6203,105,-934,59,-9,12,24
6204,-21,-1018,-1,-12,22,31
6205,-101,-967,31,-6,8,26
6206,-96,-902,22,-12,10,6
6207,147,-1078,-28,2,37,13
6208,-149,-949,84,13,-20,36
6209,-156,-903,59,-17,15,11
6210,227,-1017,6,-8,8,-6
6211,-127,-1007,96,-10,0,17
6212,135,-943,-32,-18,2,25
6213,-114,-1046,3,-10,9,39
6214,29,-898,39,-10,-26,10
6215,69,-929,61,-30,11,13
6216,-236,-1018,-21,-12,11,15
6217,251,-907,135,-13,21,8
6218,-77,-1062,-4,-10,8,47
6219,100,-948,45,-11,9,36
6220,-275,-929,-3,-6,15,28
6221,146,-1048,-12,-13,15,9
6222,-80,-965,72,3,-11,23
6223,-36,-978,17,-14,13,18
6224,117,-998,16,-14,4,16
6225,-18,-958,39,-9,9,27
6226,-55,-1028,47,-20,35,25
6227,-6,-948,47,-4,18,31
6228,-164,-969,28,-15,21,19
6229,100,-926,7,-10,14,10
6230,-38,-1037,13,-9,39,22
6231,-136,-882,37,-14,16,21
6232,70,-999,61,-10,16,-4
6233,105,-1017,11,-6,22,10
6234,82,-935,71,-16,68,38
6235,-45,-982,-15,-9,19,45
6236,-93,-982,19,-9,13,20
6237,19,-933,40,-4,-17,4
6238,-66,-983,41,-19,-7,15
6239,-24,-960,62,-12,13,11
6240,264,-953,10,-8,8,33
6241,-183,-990,32,-8,-3,48
6242,-29,-970,-21,-11,-3,22
6243,-71,-1009,70,-13,14,21
6244,12,-970,20,-10,10,12
6245,53,-1029,26,-29,-11,17
6246,-72,-966,42,-13,9,29
6247,-2,-939,49,-10,8,15
6248,62,-956,35,-9,8,19
6249,47,-996,4,-4,-35,19
6250,-142,-933,38,-12,-12,32
6251,-195,-1035,22,-8,3,14
6252,177,-956,-2,-13,-6,6
6253,-58,-932,112,-11,28,12
6254,-114,-1008,34,-14,10,1
6255,133,-995,-3,-9,16,13
6256,191,-952,62,-14,3,39
6257,-163,-971,-13,-16,11,42
6258,-173,-964,-9,-11,4,7
6259,250,-916,88,-10,-39,1
6260,-233,-934,51,-16,-28,34
6261,67,-905,7,-6,12,20
6262,112,-1020,64,-13,18,28
6263,-163,-975,14,-14,13,22
6264,135,-963,-18,-8,10,19
6265,-143,-1012,54,-7,14,34
6266,98,-900,10,-12,5,20
6267,-22,-1003,31,-6,47,29
6268,-46,-1042,47,8,-2,25
6269,-222,-939,44,-12,4,8
6270,205,-999,-19,-4,15,-2
6271,-10,-1040,98,-11,19,27
6272,8,-899,6,-13,16,42
6273,-240,-1049,-35,-15,11,25
6274,154,-832,64,-10,24,-6
6275,28,-948,84,-3,-72,4
6276,-122,-1043,-1,-14,17,20
6277,50,-929,80,-12,23,16
6278,160,-1028,20,-12,12,23
6279,-59,-952,6,-18,20,37
6280,-188,-942,37,-7,11,20
6281,128,-977,6,-11,13,11
6282,-38,-1068,-3,-3,18,35
6283,-18,-916,87,-12,5,27
6284,3,-983,20,-16,14,20
6285,14,-985,36,-8,8,19
6286,-4,-992,26,-7,18,25
6287,6,-1001,20,-10,12,30
6288,-10,-937,17,-9,16,31
6289,-266,-966,36,-14,15,14
6290,267,-941,-4,-10,-16,2
6291,71,-1014,108,-16,-38,24
6292,-339,-971,58,-13,11,31
6293,121,-1025,-31,-8,12,10
6294,-94,-971,73,-13,12,11
6295,144,-957,-6,-18,17,4
6296,-18,-1023,11,-12,14,25
6297,-41,-912,35,-8,29,28
6298,121,-912,33,-16,-47,26
6299,-210,-1031,21,-18,15,30
6300,-47,-948,77,-10,6,-6
6301,174,-942,48,-12,5,7
6302,74,-1002,12,-14,-1,34
6303,-125,-971,4,-9,11,43
6304,28,-978,-21,-10,13,33
6305,-94,-981,88,-13,11,21
6306,-4,-971,35,-13,14,11
6307,-31,-1016,-4,-13,2,18
6308,45,-979,36,-11,16,21
6309,92,-965,54,-12,21,29
6310,-92,-1000,14,-5,-5,30
6311,-19,-920,57,-8,11,18
6312,-163,-1021,27,-11,9,12
6313,94,-1052,-44,-14,3,13
6314,-20,-906,91,-4,18,43
6315,-194,-955,41,-17,10,2
6316,215,-981,17,-8,25,-12
6317,-15,-1026,78,-3,11,25
6318,37,-952,-28,-4,-4,33
6319,-51,-966,21,-10,8,28
6320,82,-951,57,-15,7,8
6321,-66,-1000,31,-27,10,25
6322,-198,-961,22,-13,5,22
