"sequence","AccelerometerX","AccelerometerY","AccelerometerZ","GyroscopeX","GyroscopeY","GyroscopeZ"
4954,-38,-983,27,-12,14,21
4955,-11,-990,19,-12,10,16
4956,12,-987,11,-12,13,17
4957,18,-977,32,-7,10,22
4958,2,-982,35,-10,12,27
4959,-1,-987,21,-9,10,27
4960,19,-994,9,-10,14,29
4961,-48,-978,17,-9,11,34
4962,-89,-980,30,-9,11,23
4963,18,-993,12,-8,9,11
4964,57,-985,35,-10,14,18
4965,-45,-979,22,-10,11,26
4966,-30,-984,38,-10,13,20
4967,31,-976,33,-11,10,19
4968,-24,-988,36,-12,14,24
4969,-34,-974,22,-11,11,20
4970,13,-973,22,-11,13,16
4971,5,-985,22,-11,10,20
4972,-44,-982,22,-13,14,19
4973,-4,-979,24,-12,11,14
4974,27,-983,11,-12,13,16
4975,3,-981,24,-11,11,22
4976,-18,-981,24,-12,12,23
4977,-21,-987,27,-11,11,21
4978,11,-980,14,-8,12,19
4979,38,-986,23,-10,12,25
4980,-27,-985,21,-11,15,32
4981,-44,-985,20,-9,9,25
4982,43,-989,12,-9,12,23
4983,-72,-993,31,-10,12,28
4984,-53,-971,37,-9,12,17
4985,38,-991,29,-9,11,12
4986,60,-984,30,-10,14,21
4987,-47,-972,22,-11,11,29
4988,-65,-983,22,-10,13,21
4989,17,-977,33,-12,12,15
4990,14,-979,35,-13,13,19
4991,-38,-984,22,-13,12,20
4992,-9,-970,22,-10,11,16
4993,26,-984,30,-12,11,18
4994,-17,-989,18,-11,13,23
4995,-31,-971,26,-12,14,19
4996,13,-981,18,-13,11,17
4997,13,-987,3,-12,12,19
4998,-34,-977,33,-8,12,22
4999,4,-986,22,-11,11,20
5000,49,-987,19,-7,10,23
5001,17,-979,22,-11,13,32
5002,-34,-990,25,-9,11,34
5003,-132,-972,38,-11,13,26
5004,43,-1003,22,-9,11,10
5005,67,-982,15,-10,14,18
5006,-91,-970,30,-8,10,27
5007,-3,-986,21,-12,12,16
5008,51,-986,31,-11,13,19
5009,-32,-985,29,-13,12,26
5010,-58,-981,25,-8,11,20
5011,19,-972,40,-11,12,14
5012,21,-983,40,-13,10,19
5013,-57,-987,26,-13,15,21
5014,-7,-972,25,-10,12,14
5015,36,-983,14,-14,13,17
5016,-2,-983,16,-12,11,22
5017,-25,-976,24,-13,14,21
5018,-15,-986,12,-12,11,21
5019,16,-987,17,-10,11,20
5020,26,-978,38,-7,10,25
5021,-21,-982,35,-11,12,28
5022,-2,-989,20,-10,12,25
5023,14,-995,13,-10,16,28
5024,-76,-984,29,-9,11,28
5025,-45,-981,19,-10,12,18
5026,68,-980,21,-7,11,14
5027,15,-985,27,-12,13,26
5028,-75,-973,29,-11,11,27
5029,-11,-981,34,-11,10,18
5030,25,-990,26,-10,12,17
5031,-19,-980,38,-12,16,22
5032,-29,-975,20,-11,11,19
5033,13,-980,27,-12,12,17
5034,8,-980,16,-11,10,20
5035,-42,-984,22,-12,14,21
5036,-9,-974,14,-12,11,16
5037,37,-976,26,-13,13,17
5038,-22,-991,23,-13,10,22
5039,-29,-977,33,-11,13,20
5040,16,-981,19,-10,11,16
5041,29,-988,17,-10,13,22
5042,4,-986,28,-11,12,29
5043,-34,-983,17,-11,12,29
5044,13,-993,9,-9,9,27
5045,-5,-993,18,-7,13,29
5046,-104,-964,35,-10,11,26
5047,-53,-990,32,-10,11,11
5048,127,-991,25,-9,13,9
5049,19,-976,32,-10,15,29
5050,-103,-982,18,-10,11,30
5051,-15,-970,28,-9,13,16
5052,33,-987,32,-12,11,15
5053,-5,-982,26,-14,12,23
5054,-57,-974,20,-11,10,20
5055,24,-974,38,-11,12,15
5056,9,-997,23,-15,11,19
5057,-32,-979,26,-12,14,19
5058,1,-972,21,-11,10,17
5059,9,-984,3,-10,11,20
5060,-9,-982,24,-11,13,21
5061,-17,-983,24,-10,13,22
5062,4,-992,21,-10,11,20
5063,49,-980,15,-8,12,25
5064,-10,-982,36,-9,12,32
5065,-85,-985,26,-11,13,28
5066,11,-989,23,-9,11,17
5067,50,-989,16,-8,12,22
5068,-88,-978,26,-11,11,27
5069,-28,-978,31,-7,12,15
5070,67,-995,24,-10,11,15
5071,-2,-982,25,-12,13,27
5072,-94,-976,25,-11,11,24
5073,0,-977,34,-11,11,12
5074,57,-978,43,-14,12,15
5075,-32,-980,27,-14,12,25
5076,-44,-981,23,-14,13,19
5077,26,-977,16,-11,12,15
5078,16,-987,14,-13,11,20
5079,-38,-982,19,-12,12,23
5080,-14,-973,24,-13,13,18
5081,6,-991,3,-10,10,18
5082,11,-977,28,-11,11,20
5083,1,-984,40,-8,11,24
5084,2,-987,23,-10,13,25
5085,30,-984,19,-9,13,29
5086,-24,-996,12,-10,14,34
5087,-115,-978,25,-7,9,26
5088,-5,-982,23,-9,11,12
5089,82,-988,27,-7,10,15
5090,-53,-980,27,-13,13,25
5091,-31,-972,38,-9,9,19
5092,28,-993,27,-12,11,17
5093,6,-978,33,-11,12,24
5094,-51,-977,31,-14,15,24
5095,-20,-979,21,-11,12,19
5096,31,-977,28,-14,12,17
5097,-24,-987,20,-12,10,21
5098,-30,-980,23,-13,14,17
5099,10,-975,16,-10,11,15
5100,16,-986,26,-14,13,20
5101,-26,-987,16,-11,11,21
5102,-14,-973,28,-11,14,19
5103,26,-988,11,-10,11,20
5104,13,-982,26,-10,14,24
5105,-12,-979,25,-9,11,27
5106,9,-988,20,-11,13,28
5107,11,-986,8,-9,10,29
5108,-71,-978,28,-10,12,29
5109,-91,-985,37,-9,11,18
5110,35,-993,25,-10,13,8
5111,86,-981,23,-8,9,17
5112,-38,-983,25,-12,13,31
5113,-64,-977,20,-11,12,23
5114,7,-984,31,-11,13,18
5115,23,-986,28,-11,9,19
5116,-52,-976,32,-14,13,21
5117,-4,-972,27,-11,11,15
5118,33,-980,31,-13,13,16
5119,-27,-984,21,-14,11,21
5120,-16,-974,21,-12,15,18
5121,21,-978,10,-12,11,19
5122,2,-980,14,-13,12,23
5123,-49,-990,20,-12,12,22
5124,1,-979,23,-10,13,17
5125,34,-984,22,-9,10,21
5126,25,-986,32,-10,13,27
5127,-45,-983,38,-11,13,30
5128,-6,-997,9,-11,14,25
5129,-1,-987,15,-7,12,25
5130,-63,-970,30,-8,11,24
5131,-27,-989,23,-9,11,17
5132,43,-978,20,-9,13,16
5133,12,-988,37,-12,11,22
5134,-60,-980,15,-12,14,24
5135,-8,-981,46,-11,11,17
5136,22,-976,27,-12,12,18
5137,-5,-983,37,-13,11,23
5138,-21,-978,12,-13,13,22
5139,-9,-983,23,-11,13,19
5140,-3,-980,17,-11,12,17
5141,-17,-976,26,-11,12,17
5142,-8,-985,30,-12,15,16
5143,14,-986,9,-13,11,17
5144,1,-982,25,-11,11,21
5145,-6,-979,19,-12,11,24
5146,-7,-990,31,-9,12,24
5147,43,-980,18,-9,13,26
5148,16,-991,12,-9,12,32
5149,-99,-991,29,-12,11,32
5150,-46,-982,9,-7,11,17
5151,58,-990,29,-8,11,14
5152,-15,-984,32,-8,10,23
5153,-25,-969,42,-11,13,21
5154,-1,-984,25,-9,10,19
5155,9,-989,27,-12,11,21
5156,-27,-976,27,-13,13,23
5157,-46,-980,24,-14,15,20
5158,8,-974,34,-11,11,15
5159,24,-980,23,-14,11,17
5160,-32,-992,24,-12,10,21
5161,-15,-972,11,-11,13,18
5162,25,-981,30,-11,9,18
5163,-7,-988,10,-14,13,22
5164,-30,-975,28,-11,11,20
5165,2,-984,13,-11,12,18
5166,10,-987,19,-8,10,21
5167,-12,-980,32,-12,14,24
5168,16,-987,29,-10,13,24
5169,10,-986,13,-10,13,28
5170,11,-989,21,-8,10,31
5171,-122,-978,34,-10,13,30
5172,-23,-987,22,-10,11,13
5173,79,-993,20,-9,14,13
5174,0,-972,23,-10,10,26
5175,-75,-990,21,-11,11,23
5176,18,-976,27,-10,11,16
5177,5,-989,37,-13,12,20
5178,-11,-973,22,-13,11,22
5179,-22,-974,33,-11,12,21
5180,-3,-978,33,-13,11,20
5181,-26,-991,23,-11,14,18
5182,5,-972,24,-12,12,16
5183,5,-982,19,-12,13,18
5184,5,-978,18,-14,10,20
5185,-16,-980,16,-12,12,21
5186,-29,-989,19,-12,13,19
5187,24,-986,12,-11,10,17
5188,35,-985,28,-9,11,24
5189,-12,-980,39,-10,11,31
5190,-11,-987,21,-10,12,28
5191,6,-993,12,-6,11,28
5192,-82,-980,25,-10,13,27
5193,-40,-988,26,-8,12,16
5194,43,-978,18,-9,13,12
5195,39,-987,34,-9,10,22
5196,-43,-983,12,-15,13,28
5197,-52,-978,37,-8,12,20
5198,21,-979,34,-12,12,15
5199,-7,-983,33,-11,11,20
5200,-10,-978,33,-14,16,20
5201,0,-981,17,-13,13,20
5202,-10,-979,26,-13,15,20
5203,-21,-979,25,-12,12,18
5204,6,-981,25,-13,15,17
5205,0,-979,8,-12,9,20
5206,1,-981,23,-12,13,22
5207,-30,-982,22,-11,12,23
5208,-7,-985,31,-10,13,19
5209,48,-983,21,-10,10,20
5210,19,-983,23,-9,12,29
5211,-54,-986,30,-12,11,31
5212,-21,-991,9,-9,12,23
5213,25,-992,19,-9,12,23
5214,-74,-986,28,-10,12,26
5215,-25,-966,39,-10,11,15
5216,38,-994,20,-10,12,15
5217,19,-985,29,-12,12,22
5218,-35,-977,27,-10,12,25
5219,-45,-984,26,-11,11,21
5220,17,-973,40,-11,11,16
5221,2,-981,24,-15,14,20
5222,-29,-987,18,-12,13,21
5223,-8,-972,17,-14,12,17
5224,18,-975,34,-13,11,18
5225,-20,-994,15,-14,12,21
5226,-19,-968,30,-9,12,19
5227,1,-993,10,-14,13,19
5228,13,-981,14,-9,11,19
5229,-13,-973,31,-10,13,23
5230,0,-990,21,-9,9,22
5231,41,-984,16,-10,13,25
5232,23,-992,24,-8,10,34
5233,-137,-980,33,-12,12,34
5234,-6,-989,16,-8,8,15
5235,92,-994,20,-10,15,18
5236,-94,-974,23,-10,12,28
5237,-36,-978,32,-11,13,15
5238,77,-988,21,-11,11,15
5239,-3,-988,36,-12,14,26
5240,-69,-972,17,-11,10,25
5241,-11,-979,37,-10,12,15
5242,43,-974,39,-14,13,18
5243,-32,-988,22,-14,14,23
5244,-41,-983,21,-13,13,18
5245,11,-970,21,-11,13,15
5246,28,-991,11,-13,11,18
5247,-18,-981,23,-11,15,22
5248,-16,-980,25,-13,11,19
5249,18,-985,1,-11,11,20
5250,-6,-990,36,-10,11,24
5251,14,-972,31,-9,12,24
5252,-18,-994,32,-12,11,26
5253,19,-985,11,-9,12,25
5254,-19,-992,18,-10,11,29
5255,-91,-977,26,-8,10,26
5256,-5,-995,22,-9,10,14
5257,78,-977,21,-9,13,16
5258,-39,-984,26,-12,11,28
5259,-48,-977,25,-11,10,22
5260,6,-988,41,-11,11,16
5261,1,-983,34,-11,13,18
5262,-17,-979,36,-13,13,20
5263,-9,-975,14,-12,12,19
5264,11,-978,32,-12,12,19
5265,-27,-984,17,-12,12,21
5266,-19,-974,32,-12,13,17
5267,9,-982,8,-13,11,17
5268,24,-977,24,-13,11,20
5269,-38,-988,27,-11,12,22
5270,-21,-980,27,-10,10,17
5271,42,-980,21,-9,12,18
5272,24,-990,18,-11,15,27
5273,-16,-977,33,-10,14,32
5274,-22,-987,17,-12,13,29
5275,0,-993,9,-9,12,26
5276,-40,-990,23,-11,14,26
5277,-69,-968,34,-8,10,20
5278,6,-983,23,-9,11,12
5279,86,-995,30,-9,12,16
5280,-8,-973,25,-13,14,28
5281,-84,-986,27,-10,10,27
5282,7,-975,26,-12,12,16
5283,13,-981,39,-12,11,18
5284,-28,-988,25,-14,14,20
5285,-26,-970,20,-9,11,16
5286,6,-978,34,-13,13,14
5287,19,-986,20,-12,11,17
5288,-22,-981,31,-13,13,21
5289,5,-974,20,-11,11,18
5290,18,-989,4,-14,14,23
5291,-34,-980,20,-9,13,25
5292,-23,-983,29,-9,13,21
5293,36,-991,19,-8,9,20
5294,20,-979,19,-9,12,27
5295,-7,-989,29,-9,11,31
5296,-107,-981,27,-11,14,27
5297,22,-995,18,-9,12,15
5298,74,-986,28,-10,15,22
5299,-110,-973,23,-10,11,30
5300,-30,-984,24,-12,13,15
5301,72,-987,23,-10,11,14
5302,-21,-989,34,-12,12,25
5303,-70,-972,19,-9,11,22
5304,30,-974,47,-12,13,14
5305,30,-980,29,-13,10,20
5306,-50,-985,29,-13,14,24
5307,-9,-976,14,-10,12,17
5308,22,-977,20,-11,12,19
5309,-22,-986,12,-12,8,21
5310,-26,-980,30,-13,14,18
5311,-2,-985,18,-11,10,16
5312,17,-989,15,-11,13,17
5313,14,-977,34,-10,11,22
5314,-8,-989,32,-10,12,26
5315,10,-984,18,-9,11,26
5316,29,-990,7,-9,14,30
5317,-83,-984,30,-9,10,32
5318,-68,-982,13,-10,13,19
5319,56,-987,27,-8,9,12
5320,25,-980,28,-10,12,23
5321,-73,-986,32,-11,11,26
5322,-6,-972,33,-9,11,17
5323,25,-995,35,-11,11,18
5324,-4,-978,28,-14,15,22
5325,-49,-978,30,-13,14,22
5326,-6,-981,17,-12,11,15
5327,26,-980,27,-13,10,16
5328,-24,-986,20,-13,13,20
5329,-16,-976,20,-12,13,17
5330,15,-981,18,-11,11,17
5331,19,-983,26,-12,10,21
5332,-40,-983,31,-11,13,23
5333,-23,-978,23,-11,13,18
5334,26,-986,15,-8,11,17
5335,28,-980,25,-10,12,23
5336,-39,-991,31,-9,12,28
5337,25,-986,9,-11,11,26
5338,6,-993,15,-9,11,30
5339,-79,-980,37,-10,11,30
5340,-101,-982,41,-10,11,16
5341,97,-991,25,-9,12,6
5342,66,-992,27,-9,11,24
5343,-92,-968,9,-12,12,31
5344,-47,-980,31,-8,12,18
5345,51,-985,30,-10,10,14
5346,4,-978,34,-13,11,23
5347,-70,-977,23,-14,13,22
5348,-1,-974,29,-9,12,14
5349,52,-982,35,-14,10,17
5350,-42,-985,19,-12,11,23
5351,-42,-979,28,-12,15,16
5352,40,-979,6,-11,13,15
5353,7,-995,14,-14,13,21
5354,-29,-975,20,-10,13,23
5355,-28,-980,35,-11,14,21
5356,59,-998,11,-7,10,20
5357,48,-975,21,-9,12,31
5358,-68,-975,44,-11,11,36
5359,-116,-995,15,-12,10,23
5360,77,-985,18,-7,12,11
5361,9,-989,29,-9,14,23
5362,-89,-967,23,-11,11,23
5363,26,-979,29,-10,11,14
5364,52,-994,25,-12,12,21
5365,-41,-989,32,-13,12,28
5366,-69,-972,18,-10,11,21
5367,34,-980,42,-11,12,14
5368,15,-982,28,-15,11,20
5369,-53,-978,37,-14,13,21
5370,-15,-982,15,-9,11,14
5371,42,-970,16,-11,12,15
5372,-3,-987,15,-14,11,23
5373,-41,-982,26,-14,14,21
5374,11,-974,13,-10,10,17
5375,1,-988,14,-11,13,22
5376,-3,-977,43,-9,12,22
5377,16,-983,28,-12,12,23
5378,-5,-991,23,-9,11,27
5379,31,-997,10,-11,14,30
5380,-86,-980,27,-9,12,32
5381,-66,-981,21,-10,13,20
5382,76,-989,25,-8,9,13
5383,12,-975,23,-10,13,26
5384,-98,-984,34,-10,12,25
5385,36,-973,26,-11,12,14
5386,0,-998,39,-10,12,21
5387,-22,-972,36,-15,14,22
5388,-24,-981,28,-11,12,19
5389,14,-971,30,-12,13,19
5390,0,-989,19,-12,11,22
5391,-36,-981,21,-12,15,21
5392,-12,-977,27,-11,12,17
5393,25,-986,15,-13,11,17
5394,-4,-978,28,-13,10,22
5395,-51,-986,30,-12,16,20
5396,24,-978,15,-12,12,15
5397,38,-984,22,-9,12,22
5398,1,-984,22,-10,9,30
5399,-37,-985,28,-10,14,30
5400,7,-984,12,-11,10,26
5401,-10,-993,9,-10,13,28
5402,-54,-973,39,-11,11,25
5403,-86,-982,38,-9,10,15
5404,95,-995,23,-8,11,9
5405,64,-981,36,-11,15,25
5406,-98,-980,20,-12,12,33
5407,-52,-985,26,-10,12,19
5408,38,-977,31,-9,10,13
5409,4,-987,30,-12,11,22
5410,-69,-979,15,-12,12,21
5411,17,-966,49,-11,11,13
5412,31,-993,22,-13,10,17
5413,-19,-980,33,-13,15,21
5414,-10,-971,26,-13,13,20
5415,3,-986,11,-13,14,21
5416,-9,-984,12,-14,13,22
5417,-32,-983,26,-10,12,22
5418,12,-987,21,-10,10,19
5419,35,-983,18,-10,11,23
5420,15,-984,34,-11,12,29
5421,-71,-986,28,-11,13,30
5422,-7,-985,18,-10,12,21
5423,35,-993,23,-7,11,22
5424,-75,-975,27,-11,11,25
5425,-40,-977,30,-9,11,15
5426,67,-990,21,-10,12,14
5427,23,-982,30,-11,12,25
5428,-96,-980,25,-11,13,27
5429,-13,-977,37,-7,11,15
5430,59,-979,40,-14,12,15
5431,-24,-984,29,-14,12,24
5432,-59,-983,23,-13,15,20
5433,29,-970,14,-10,11,15
5434,20,-989,17,-14,12,19
5435,-44,-979,22,-12,11,21
5436,-17,-975,26,-14,14,17
5437,20,-989,3,-11,10,17
5438,0,-978,30,-10,12,21
5439,1,-975,35,-10,10,22
5440,-5,-994,26,-11,14,25
5441,45,-985,20,-9,12,27
5442,-4,-993,20,-11,14,36
5443,-126,-980,25,-8,9,32
5444,-19,-991,25,-11,13,15
5445,77,-985,24,-8,10,15
5446,-53,-984,27,-10,13,26
5447,-25,-971,34,-10,10,18
5448,34,-990,28,-11,11,17
5449,5,-986,26,-13,11,23
5450,-51,-974,34,-13,16,25
5451,-19,-974,23,-11,11,18
5452,21,-977,34,-11,10,18
5453,-17,-988,21,-13,11,20
5454,-28,-979,26,-11,14,16
5455,8,-980,26,-12,11,15
5456,24,-986,23,-11,12,18
5457,-20,-983,21,-13,13,21
5458,-15,-981,20,-10,13,20
5459,20,-986,16,-11,10,21
5460,-9,-979,28,-8,11,23
5461,-10,-986,29,-11,11,24
5462,19,-991,22,-9,11,25
5463,3,-983,16,-11,13,29
5464,-41,-987,25,-8,13,29
5465,-85,-983,44,-10,13,22
5466,16,-989,28,-8,12,12
5467,77,-982,18,-9,12,19
5468,-38,-976,26,-10,12,30
5469,-57,-987,22,-10,11,24
5470,1,-981,35,-9,12,17
5471,17,-986,34,-13,11,18
5472,-12,-979,29,-11,11,21
5473,-29,-977,26,-14,13,19
5474,20,-978,38,-12,12,18
5475,-23,-988,23,-14,13,19
5476,-9,-976,23,-12,14,18
5477,7,-977,12,-14,14,18
5478,0,-982,15,-11,10,20
5479,-31,-983,18,-13,14,19
5480,-5,-982,29,-10,11,18
5481,40,-980,22,-9,11,20
5482,22,-992,32,-8,9,27
5483,-13,-977,38,-11,14,31
5484,-26,-1002,15,-10,11,31
5485,-26,-977,13,-9,13,27
5486,-59,-992,30,-7,8,21
5487,-9,-975,20,-9,11,15
5488,19,-982,34,-8,11,16
5489,40,-986,26,-13,13,21
5490,-52,-980,23,-12,12,26
5491,-32,-977,40,-11,11,20
5492,12,-980,37,-11,9,17
5493,-1,-980,34,-15,14,20
5494,-12,-976,27,-12,12,20
5495,-17,-981,14,-12,13,19
5496,3,-980,24,-12,11,17
5497,-13,-981,18,-13,14,18
5498,-11,-983,24,-13,12,18
5499,18,-980,12,-12,13,20
5500,-2,-985,25,-11,12,23
5501,-26,-982,27,-10,12,23
5502,-14,-982,36,-9,10,20
5503,46,-984,20,-11,13,21
5504,29,-986,17,-11,14,30
5505,-73,-985,27,-11,12,33
5506,-60,-992,13,-11,9,22
5507,51,-988,24,-8,11,16
5508,-17,-982,23,-11,12,25
5509,-53,-978,42,-8,10,22
5510,23,-975,28,-12,11,17
5511,5,-994,29,-12,12,20
5512,-12,-979,31,-11,13,22
5513,-50,-981,27,-10,12,21
5514,13,-975,34,-13,13,16
5515,14,-983,27,-11,11,19
5516,-17,-979,22,-13,14,22
5517,-38,-985,21,-10,10,19
5518,25,-972,29,-13,13,16
5519,10,-989,23,-12,11,21
5520,-44,-983,23,-14,13,22
5521,4,-977,24,-11,10,18
5522,23,-987,13,-12,14,22
5523,-26,-981,38,-8,12,26
5524,20,-982,25,-11,13,24
5525,36,-993,14,-10,12,28
5526,-27,-985,19,-12,14,33
5527,-92,-980,38,-9,10,28
5528,-59,-979,21,-9,10,12
5529,89,-1002,25,-8,11,12
5530,18,-973,22,-11,13,25
5531,-72,-981,33,-12,10,26
5532,-1,-982,27,-12,12,18
5533,12,-988,37,-11,12,20
5534,-15,-982,22,-13,13,22
5535,-39,-973,29,-12,10,19
5536,12,-975,41,-13,12,15
5537,-9,-991,16,-13,10,19
5538,-18,-974,30,-11,15,17
5539,-1,-981,18,-13,13,17
5540,15,-977,20,-12,13,18
5541,-7,-986,18,-12,11,22
5542,-14,-981,23,-10,12,22
5543,-9,-985,13,-11,11,20
5544,37,-985,30,-10,12,22
5545,-3,-981,38,-11,10,28
5546,-39,-984,32,-9,10,28
5547,33,-995,20,-10,13,25
5548,-48,-987,23,-8,14,29
5549,-72,-982,24,-10,12,22
5550,22,-990,14,-9,11,14
5551,58,-975,30,-10,13,21
5552,-61,-986,28,-10,12,29
5553,-50,-977,32,-10,11,19
5554,30,-983,48,-12,12,15
5555,1,-985,27,-14,13,19
5556,-19,-974,43,-11,13,20
5557,-4,-978,13,-13,13,19
5558,0,-976,24,-11,12,19
5559,-20,-985,17,-14,13,20
5560,0,-975,25,-10,12,18
5561,-12,-983,12,-13,12,20
5562,6,-981,31,-12,12,19
5563,-14,-983,28,-13,14,20
5564,-15,-987,27,-9,11,19
5565,38,-983,31,-11,13,21
5566,38,-985,14,-9,12,29
5567,-59,-979,32,-10,14,33
5568,-26,-996,6,-8,11,25
5569,29,-984,19,-9,12,25
5570,-79,-977,27,-8,9,26
5571,-40,-981,38,-11,12,16
5572,58,-990,23,-7,10,12
5573,23,-991,39,-12,13,23
5574,-37,-972,19,-11,10,27
5575,-38,-985,31,-11,12,21
5576,1,-971,30,-10,11,17
5577,-6,-991,32,-14,14,19
5578,-17,-980,14,-11,11,19
5579,-10,-968,29,-10,12,17
5580,19,-986,31,-12,10,17
5581,-15,-984,24,-13,15,20
5582,-23,-980,26,-12,13,20
5583,18,-978,8,-15,14,18
5584,-1,-984,16,-10,10,21
5585,-28,-987,23,-9,13,21
5586,14,-984,29,-9,10,20
5587,35,-983,15,-11,13,27
5588,5,-991,31,-10,11,32
5589,-100,-978,34,-11,11,30
5590,-25,-994,25,-7,10,15
5591,97,-989,24,-9,13,17
5592,-74,-972,23,-10,11,28
5593,-52,-978,28,-12,14,18
5594,61,-991,23,-10,11,15
5595,12,-986,34,-13,12,25
5596,-81,-979,23,-13,11,26
5597,-9,-972,34,-12,13,14
5598,39,-983,46,-12,9,17
5599,-15,-987,27,-14,13,22
5600,-39,-976,24,-11,12,19
5601,0,-974,17,-13,14,17
5602,25,-983,18,-12,10,18
5603,-24,-986,19,-13,14,21
5604,-25,-976,28,-11,12,18
5605,-1,-989,11,-11,11,17
5606,25,-982,30,-9,9,19
5607,3,-983,45,-11,14,25
5608,-8,-985,27,-10,12,25
5609,30,-992,13,-10,13,27
5610,-22,-988,14,-11,12,32
5611,-90,-985,26,-11,13,28
5612,-18,-980,14,-9,10,14
5613,73,-985,31,-9,11,15
5614,-34,-984,21,-10,10,26
5615,-54,-975,42,-10,12,21
5616,25,-990,36,-11,11,16
5617,16,-984,36,-13,14,21
5618,-40,-972,27,-11,11,23
5619,-26,-979,22,-11,12,20
5620,23,-976,29,-13,10,18
5621,-10,-984,25,-13,13,20
5622,-35,-986,22,-13,13,19
5623,7,-979,15,-10,12,16
5624,16,-983,27,-12,11,19
5625,-21,-987,22,-13,13,21
5626,-14,-975,30,-12,15,19
5627,10,-986,21,-10,10,19
5628,36,-987,20,-11,12,24
5629,-16,-976,35,-9,12,30
5630,-24,-990,19,-11,13,27
5631,27,-993,7,-8,12,25
5632,-38,-983,31,-9,11,28
5633,-103,-984,35,-8,9,22
5634,10,-981,22,-9,12,8
5635,113,-986,33,-9,11,14
5636,-24,-985,21,-14,13,32
5637,-93,-975,26,-10,12,27
5638,7,-979,35,-8,11,15
5639,29,-987,27,-10,9,19
5640,-44,-980,31,-15,14,23
5641,-36,-974,20,-11,12,16
5642,54,-976,37,-13,13,13
5643,-10,-987,15,-11,10,21
5644,-37,-975,35,-12,16,21
5645,18,-975,9,-10,12,17
5646,16,-984,14,-13,13,21
5647,-31,-982,17,-10,11,22
5648,-20,-987,32,-10,13,20
5649,30,-994,20,-9,11,19
5650,52,-975,23,-10,13,27
5651,-44,-993,34,-10,11,34
5652,-71,-988,18,-11,11,27
5653,12,-988,25,-7,10,18
5654,22,-988,23,-10,13,23
5655,-94,-971,29,-12,12,22
5656,16,-977,27,-11,13,13
5657,66,-1000,22,-9,9,17
5658,-30,-974,27,-12,14,27
5659,-72,-978,27,-10,11,21
5660,23,-981,48,-12,13,15
5661,20,-981,29,-14,10,19
5662,-31,-981,34,-12,14,22
5663,-18,-977,19,-11,12,17
5664,13,-977,24,-12,15,18
5665,-15,-990,20,-13,12,19
5666,-7,-976,21,-13,14,19
5667,-14,-984,14,-11,11,19
5668,11,-985,21,-11,12,19
5669,-9,-978,36,-10,11,22
5670,-2,-986,29,-12,13,22
5671,42,-985,25,-9,12,25
5672,18,-991,11,-9,13,32
5673,-91,-982,27,-9,10,33
5674,-33,-980,14,-9,13,19
5675,39,-986,27,-7,10,17
5676,-30,-983,29,-9,11,23
5677,-24,-982,42,-12,9,19
5678,23,-981,26,-11,13,18
5679,-3,-994,36,-11,12,24
5680,-22,-972,25,-12,12,23
5681,-44,-982,30,-12,11,21
5682,9,-977,27,-12,13,16
5683,12,-978,26,-12,10,18
5684,-27,-985,26,-13,13,20
5685,-18,-975,24,-12,13,16
5686,34,-979,30,-12,13,17
5687,-1,-986,19,-13,10,23
5688,-36,-982,30,-13,15,23
5689,4,-975,9,-13,13,20
5690,5,-995,19,-8,13,21
5691,-4,-979,29,-9,11,23
5692,11,-986,26,-9,12,26
5693,5,-986,15,-11,13,28
5694,2,-993,17,-8,12,30
5695,-101,-976,43,-9,9,28
5696,-47,-985,30,-9,11,13
5697,91,-991,21,-8,12,11
5698,14,-976,29,-12,12,26
5699,-81,-981,19,-13,13,28
5700,-2,-974,29,-9,13,18
5701,5,-992,35,-11,11,18
5702,-7,-976,33,-12,10,19
5703,-36,-977,19,-14,15,18
5704,15,-977,34,-11,12,15
5705,9,-989,21,-12,11,20
5706,-33,-983,25,-10,11,20
5707,-8,-973,25,-14,14,17
5708,29,-984,6,-12,11,17
5709,-21,-984,17,-14,11,22
5710,-51,-981,29,-10,10,19
5711,30,-980,23,-11,13,15
5712,27,-991,27,-8,10,23
5713,45,-978,29,-12,14,29
5714,-54,-990,29,-12,11,34
5715,-38,-984,25,-12,15,27
5716,16,-996,14,-8,11,23
5717,-68,-973,23,-9,12,24
5718,-49,-986,30,-10,11,15
5719,62,-979,18,-11,13,12
5720,34,-992,43,-10,10,23
5721,-59,-979,16,-13,14,27
5722,-37,-976,41,-9,12,19
5723,30,-978,38,-11,12,17
5724,-9,-978,29,-12,10,22
5725,-38,-980,27,-14,15,21
5726,-9,-977,15,-10,13,16
5727,24,-979,27,-13,14,17
5728,-15,-988,21,-14,10,19
5729,-19,-978,28,-14,14,19
5730,14,-987,9,-11,11,19
5731,25,-983,23,-10,12,22
5732,-38,-983,34,-11,12,27
5733,-7,-980,29,-11,14,23
5734,39,-989,23,-9,11,23
5735,3,-982,13,-10,13,31
5736,-77,-990,33,-9,11,28
5737,-47,-981,22,-9,15,17
5738,77,-993,30,-9,10,16
5739,-27,-977,17,-9,10,27
5740,-54,-972,42,-10,11,23
5741,11,-990,21,-12,12,16
5742,9,-985,36,-11,12,21
5743,-25,-981,33,-14,14,22
5744,-24,-981,29,-13,12,20
5745,5,-970,32,-11,12,16
5746,7,-982,28,-12,11,20
5747,-29,-983,20,-12,15,21
