sequence,Price,Return,Volume,Volatility,BidAskSpread,OrderFlowImbalance
4894,86.05,0.0991,628,6.081,5.889,-14.89
4895,86.14,0.0896,635,7.927,6.114,-26.56
4896,85.66,-0.4379,609,7.923,6.824,-15.43
4897,85.5,-0.1795,590,8.091,7.089,-17.65
4898,85.36,-0.1689,598,8.787,6.89,-18.25
4899,85.3,-0.0824,585,8.496,6.821,-22.44
4900,85.3,-0.026,554,8.653,7.437,-19.97
4901,85.41,0.1153,540,9.315,7.574,-12.13
4902,85.48,0.0523,578,8.379,7.365,-20.38
4903,85.43,-0.0715,538,8.011,6.978,-7.35
4904,85.4,0.0398,560,9.119,6.65,-12.17
4905,85.63,0.2452,541,8.478,6.373,-13.1
4906,85.51,-0.1423,522,8.98,6.082,-19.13
4907,85.52,0.0715,515,8.626,6.054,-12.34
4908,85.72,0.1723,548,7.744,6.116,-9.22
4909,85.74,0.015,502,7.795,5.95,-10.95
4910,85.4,-0.3486,506,6.996,5.865,-11.11
4911,85.42,-0.0098,499,7.243,6.629,-12.02
4912,85.32,-0.1157,514,6.815,6.651,-11.87
4913,85.27,-0.0527,503,6.97,7.239,-11.16
4914,85.38,0.0483,529,7.185,7.328,-8.49
4915,85.42,0.0107,508,6.107,7.138,-17.54
4916,85.34,-0.0692,551,5.583,7.649,-16.65
4917,85.43,0.105,557,5.561,7.653,-14.32
4918,85.45,0.0371,565,5.294,7.732,-19.56
4919,85.43,0.0852,560,5.001,7.425,-24.23
4920,85.43,0.0338,610,5.285,7.057,-19.72
4921,85.43,-0.0124,638,4.621,6.758,-22.99
4922,85.34,-0.1005,611,4.819,6.768,-18.46
4923,85.22,-0.1128,613,5.462,5.965,-18.84
4924,85.19,-0.0193,657,5.965,6.682,-20.3
4925,85.0,-0.2013,657,5.959,6.73,-20.23
4926,84.77,-0.1607,681,5.806,6.509,-21.74
4927,84.92,0.0984,708,6.746,6.485,-26.56
4928,84.85,-0.0495,686,6.625,7.43,-29.91
4929,84.8,-0.0231,744,7.584,7.231,-25.17
4930,84.74,-0.1181,727,7.246,7.636,-20.71
4931,84.7,-0.0094,739,7.232,7.745,-25.76
4932,84.66,-0.0126,773,6.854,7.883,-22.89
4933,84.63,-0.0628,825,8.23,7.622,-24.42
4934,84.47,-0.0518,799,8.21,7.705,-25.58
4935,84.57,0.1327,834,8.465,7.355,-30.13
4936,84.43,-0.1599,820,7.536,6.885,-25.54
4937,84.55,0.0928,863,7.228,6.873,-21.7
4938,84.22,-0.3622,868,8.323,6.534,-24.95
4939,84.03,-0.185,894,7.496,6.081,-23.91
4940,84.14,0.1145,884,6.099,6.037,-25.82
4941,84.08,-0.1258,887,7.368,6.366,-26.0
4942,83.95,-0.1856,856,6.154,5.913,-22.91
4943,83.97,-0.0122,903,7.167,6.649,-23.87
4944,83.78,-0.2094,916,6.706,6.912,-15.31
4945,83.77,-0.0379,905,4.899,6.765,-12.73
4946,83.4,-0.3952,905,5.736,7.256,-20.4
4947,83.31,-0.0673,911,5.292,7.969,-12.78
4948,83.18,-0.081,914,5.36,7.786,-13.0
4949,83.24,0.057,874,4.268,7.224,-14.63
4950,83.35,0.0008,885,4.013,7.227,-11.99
4951,83.19,-0.1605,888,5.057,6.904,-6.04
4952,83.41,0.2445,876,3.611,6.487,-11.06
4953,83.31,-0.1148,843,4.547,6.131,-8.34
4954,82.98,-0.3162,813,4.887,6.025,-11.36
4955,82.6,-0.3714,847,5.166,5.739,-9.61
4956,82.82,0.142,843,5.153,6.221,-16.17
4957,82.79,-0.1499,850,6.328,6.324,-9.47
4958,82.68,-0.0825,812,6.047,5.996,-7.48
4959,82.56,-0.1505,774,5.657,6.103,-14.72
4960,82.38,-0.1561,786,5.953,6.018,-10.31
4961,82.58,0.1778,762,5.951,6.51,-16.5
4962,82.56,-0.0297,738,6.684,6.736,-8.69
4963,82.82,0.326,710,7.883,7.121,-12.17
4964,82.79,-0.0929,690,7.417,7.601,-10.82
4965,82.43,-0.3577,700,7.208,6.866,-18.21
4966,82.56,0.0715,694,6.806,7.206,-13.14
4967,82.5,-0.0536,692,6.252,6.539,-13.96
4968,82.47,-0.0133,682,7.466,6.229,-19.29
4969,82.71,0.2671,677,7.099,5.771,-13.58
4970,82.67,-0.03,702,7.575,4.744,-12.07
4971,82.85,0.1125,657,6.706,5.035,-19.03
4972,82.86,0.0159,680,7.436,5.084,-21.11
4973,82.75,-0.064,633,6.732,5.329,-17.94
4974,82.84,0.131,632,6.287,5.039,-13.61
4975,82.76,0.0205,634,6.463,5.409,-21.5
4976,82.95,0.221,609,5.791,5.447,-24.11
4977,83.11,0.1068,679,5.715,5.959,-21.3
4978,83.14,-0.003,654,5.096,6.03,-24.61
4979,83.24,0.1089,667,5.437,6.605,-21.79
4980,83.34,0.1488,693,4.158,6.142,-25.12
4981,83.32,-0.0802,674,4.758,5.998,-24.69
4982,83.47,0.1939,706,4.955,6.03,-15.32
4983,83.46,0.014,636,5.028,6.087,-18.81
4984,83.57,0.0691,718,4.85,5.404,-21.45
4985,83.45,-0.095,710,5.261,5.024,-20.43
4986,83.48,-0.0015,705,4.839,4.922,-12.99
4987,83.57,0.0823,750,6.135,4.528,-18.41
4988,83.47,-0.112,743,4.811,4.631,-12.94
4989,83.43,-0.0297,743,4.31,4.644,-13.31
4990,83.38,-0.114,733,4.503,4.555,-10.49
4991,83.51,0.1567,821,4.941,4.269,-10.57
4992,83.43,-0.1881,749,6.163,5.102,-13.46
4993,83.52,0.0697,816,5.641,5.456,-12.83
4994,83.77,0.2255,861,6.055,5.809,-8.36
4995,83.85,0.1522,857,7.394,5.394,-8.06
4996,83.64,-0.1922,845,6.414,5.363,-3.26
4997,83.68,0.0199,865,7.532,5.577,-6.27
4998,83.86,0.138,871,8.083,5.275,-8.97
4999,83.85,-0.017,899,8.338,5.011,-4.0
5000,84.04,0.1607,903,7.921,4.458,3.47
5001,84.16,0.2229,889,7.11,4.248,-6.17
5002,84.25,-0.0446,894,7.243,3.94,-1.67
5003,84.23,-0.0124,952,8.32,3.049,1.76
5004,84.18,-0.17,910,8.229,3.934,4.6
5005,84.17,0.0339,918,7.031,3.5,0.68
5006,84.2,-0.0059,989,7.434,3.246,4.62
5007,84.31,0.1769,928,7.117,3.494,-1.42
5008,84.39,0.0591,918,6.305,4.215,0.61
5009,84.37,0.0276,924,6.723,4.011,-1.79
5010,84.4,0.0403,955,5.51,4.592,-6.47
5011,84.48,0.1345,921,6.006,4.511,-1.08
5012,84.26,-0.223,927,5.812,4.731,-9.03
5013,84.17,-0.2373,877,5.279,4.597,2.24
5014,84.07,-0.1359,902,4.962,5.056,2.73
5015,84.06,-0.0869,905,5.947,4.338,-1.1
5016,84.03,0.0204,894,4.788,4.271,-8.13
5017,84.01,0.0029,910,4.798,3.152,-7.3
5018,83.9,-0.1153,878,4.66,3.16,-5.69
5019,84.02,0.137,797,5.408,2.709,-4.3
5020,84.07,0.0647,807,5.642,3.087,-9.46
5021,83.84,-0.2607,807,5.59,3.391,-10.54
5022,83.86,0.1067,803,6.836,3.11,-9.07
5023,83.7,-0.1465,794,6.656,2.81,-5.99
5024,83.97,0.2563,789,7.208,3.527,-12.02
5025,83.91,-0.1287,727,6.558,4.153,-6.07
5026,83.86,-0.0802,700,7.399,4.516,-10.46
5027,83.89,0.0207,745,8.625,4.105,-12.46
5028,83.86,-0.0318,693,8.636,4.229,-11.26
5029,83.86,-0.0256,652,8.564,3.836,-12.19
5030,84.1,0.2346,665,9.077,3.449,-9.1
5031,84.14,-0.0154,662,8.993,3.533,-10.22
5032,84.27,0.1288,634,8.849,3.7,-11.13
5033,84.44,0.098,623,8.904,2.769,-7.0
5034,84.3,-0.1855,656,8.894,2.851,-8.75
5035,84.56,0.2191,604,8.355,2.582,-6.07
5036,84.66,0.1446,624,9.276,2.289,-1.78
5037,84.81,0.1661,616,9.414,2.256,-0.75
5038,84.68,-0.1273,599,8.079,2.13,-2.15
5039,84.8,0.066,649,7.74,2.76,-0.71
5040,84.86,0.0404,572,8.669,3.284,0.16
5041,84.78,-0.0458,649,7.474,3.642,-7.98
5042,85.12,0.3982,578,7.299,3.715,1.2
5043,85.2,0.0108,594,7.024,3.857,3.07
5044,85.17,-0.061,608,6.651,3.415,7.66
5045,85.19,0.0291,628,6.291,3.423,10.18
5046,85.32,0.1477,625,6.755,3.416,6.08
5047,85.49,0.1642,611,5.59,3.212,5.81
5048,85.57,0.113,618,6.855,2.606,5.1
5049,85.75,0.1077,657,7.148,2.514,11.16
5050,85.97,0.2882,674,6.417,2.356,12.28
5051,85.78,-0.246,643,6.522,2.298,8.99
5052,85.7,-0.0765,689,7.915,2.199,14.47
5053,85.55,-0.1225,687,7.125,1.86,14.47
5054,85.56,0.0637,693,7.237,2.156,10.92
5055,85.78,0.2533,678,8.302,2.957,10.29
5056,85.87,0.1334,687,7.628,2.701,9.8
5057,85.71,-0.1019,732,7.477,3.365,11.06
5058,85.66,-0.0567,680,8.837,3.98,3.66
5059,85.81,0.1849,737,8.881,4.179,4.39
5060,85.73,-0.0111,767,9.021,3.385,8.4
5061,85.71,-0.0547,736,9.273,3.721,9.27
5062,85.76,-0.0246,812,9.516,3.438,10.79
5063,85.48,-0.3241,821,9.804,3.092,-0.23
5064,85.6,0.1817,775,8.895,3.274,10.31
5065,85.65,0.1087,801,10.431,2.773,-0.44
5066,85.73,0.0672,806,9.836,2.858,5.78
5067,85.59,-0.1355,803,9.723,1.946,4.31
5068,85.47,-0.0921,807,9.614,1.569,-1.22
5069,85.39,-0.0381,829,9.995,2.288,3.18
5070,85.43,-0.0497,853,9.525,2.528,1.0
5071,85.44,-0.0128,820,10.242,3.192,0.6
5072,85.47,0.011,819,7.818,3.026,1.45
5073,85.74,0.2893,815,9.057,3.607,-3.11
5074,85.95,0.2058,794,8.897,4.102,-2.86
5075,85.85,-0.1155,813,6.757,3.176,-4.78
5076,85.76,-0.0756,783,8.301,3.975,2.43
5077,86.03,0.1447,764,7.821,3.818,2.5
5078,85.99,0.1101,785,7.721,3.504,-1.58
5079,86.21,0.2583,723,7.744,3.43,-1.37
5080,86.47,0.2955,737,7.966,3.253,2.64
5081,86.4,-0.0979,725,7.653,3.658,0.7
5082,86.38,-0.0045,715,7.617,2.519,5.44
5083,86.41,0.1278,671,8.646,2.544,7.41
5084,86.3,-0.0241,667,8.399,2.941,2.64
5085,86.17,-0.1231,665,9.093,3.466,7.86
5086,86.14,-0.098,663,10.313,2.539,7.12
5087,86.29,0.1584,630,8.635,3.403,12.58
5088,86.25,-0.0575,611,9.206,3.362,5.57
5089,86.24,0.0351,580,9.639,4.373,15.88
5090,86.2,-0.1042,579,10.272,4.428,13.06
5091,86.02,-0.1857,505,11.467,4.524,15.16
5092,86.28,0.2649,556,11.131,4.854,14.47
5093,85.96,-0.343,546,11.69,4.554,10.95
5094,85.89,-0.0158,510,12.277,4.346,18.8
5095,86.01,0.0627,476,10.472,4.277,21.98
5096,85.83,-0.234,508,11.366,3.41,22.28
5097,85.96,0.1096,454,11.221,3.601,20.17
5098,86.19,0.2643,482,11.736,3.71,16.85
5099,86.1,-0.1055,439,10.92,2.461,16.74
5100,86.17,0.042,419,12.11,2.719,23.91
5101,86.04,-0.088,421,10.868,3.537,21.31
5102,86.16,0.1279,405,10.524,3.745,22.39
5103,86.22,0.0302,409,10.152,3.883,20.12
5104,86.29,0.0813,418,9.775,4.406,18.81
5105,86.54,0.2374,400,10.164,4.515,22.01
5106,86.66,0.1446,395,9.657,5.276,16.35
5107,86.91,0.2544,404,9.899,4.775,22.36
5108,87.05,0.1033,413,9.322,5.673,19.93
5109,86.92,-0.1557,408,9.653,5.16,20.39
5110,87.01,0.0671,423,9.439,4.837,18.98
5111,87.13,0.1395,429,9.841,5.068,20.32
5112,86.96,-0.15,429,9.68,4.479,15.28
5113,87.21,0.2096,445,9.124,4.872,16.83
5114,87.27,0.0509,439,10.144,4.003,15.25
5115,87.38,0.1202,470,9.428,3.636,14.24
5116,87.3,-0.0314,465,9.495,3.389,12.18
5117,87.36,0.0736,484,10.659,4.166,7.48
5118,87.45,0.1893,474,9.898,4.989,13.9
5119,87.46,0.0033,461,10.513,4.867,15.35
5120,87.52,0.0984,491,10.432,4.982,11.03
5121,87.26,-0.2825,519,10.784,4.637,12.73
5122,87.51,0.2077,544,12.004,5.245,8.36
5123,87.4,-0.1112,554,11.7,6.008,4.97
5124,87.12,-0.2535,601,13.271,5.826,15.11
5125,87.03,-0.0782,563,13.392,5.966,9.54
5126,86.95,-0.0682,570,13.027,5.843,7.02
5127,87.09,0.1153,617,12.65,5.814,11.69
5128,87.0,-0.1271,622,13.045,5.193,7.98
5129,87.09,0.077,650,12.944,5.311,13.94
5130,87.0,-0.0733,674,13.593,5.245,14.47
5131,87.38,0.4244,726,11.988,4.745,12.6
5132,87.51,-0.0288,657,12.71,4.945,15.8
5133,87.85,0.3688,670,12.65,4.825,11.3
5134,87.74,-0.055,697,12.596,4.935,18.76
5135,87.89,0.2046,675,12.504,5.466,17.22
5136,87.79,-0.0815,694,11.711,5.666,15.92
5137,87.92,0.1616,737,11.964,5.876,20.36
5138,88.06,0.1222,712,10.829,6.356,20.09
5139,87.86,-0.2027,712,11.761,6.548,22.63
5140,87.73,-0.1056,733,11.204,7.004,25.38
5141,87.6,-0.1889,675,10.81,7.086,25.09
5142,87.41,-0.226,707,11.331,6.077,24.42
5143,87.34,-0.064,699,10.373,5.806,25.02
5144,87.23,-0.173,698,9.897,5.868,25.97
5145,87.05,-0.1805,666,11.06,6.163,29.49
5146,87.1,-0.024,669,10.98,5.244,22.4
5147,87.21,0.1223,666,10.944,5.127,29.07
5148,87.04,-0.166,673,10.999,4.869,28.4
5149,86.99,-0.082,634,11.836,5.301,21.98
5150,87.02,-0.0168,649,12.342,5.673,25.66
5151,87.01,-0.0332,584,11.767,6.354,27.01
5152,86.93,-0.188,623,11.857,6.955,30.78
5153,87.08,0.1256,619,13.224,6.756,26.68
5154,87.23,0.1544,574,12.663,7.165,23.62
5155,87.35,0.1801,576,14.132,7.413,25.76
5156,87.34,-0.0366,571,14.47,7.378,25.3
5157,87.66,0.3072,567,13.699,7.439,24.21
5158,87.93,0.344,575,15.314,6.658,29.61
5159,87.89,0.0379,547,14.151,7.107,21.79
5160,87.89,-0.0277,531,14.302,6.892,15.95
5161,88.08,0.2409,525,14.298,5.902,22.25
5162,87.97,-0.0524,528,14.521,5.844,15.4
5163,88.04,0.0944,534,14.61,6.066,22.61
5164,88.06,-0.0316,521,14.215,6.077,17.8
5165,87.96,-0.1431,503,13.499,6.214,14.69
5166,87.93,-0.0007,507,13.459,6.69,14.47
5167,87.7,-0.1187,499,12.598,6.731,14.36
5168,87.63,-0.0859,500,12.6,7.541,16.74
5169,87.33,-0.221,511,12.931,7.054,15.04
5170,87.68,0.435,514,12.596,7.162,12.92
5171,87.9,0.1671,547,12.083,7.212,9.03
5172,88.09,0.1558,517,12.279,7.94,12.59
5173,88.14,0.117,551,11.637,8.064,14.58
5174,88.28,0.1951,537,11.879,7.267,12.85
5175,88.47,0.2148,587,11.869,7.25,11.78
5176,88.62,0.1488,590,12.332,6.558,9.65
5177,88.76,0.1642,623,12.403,7.137,19.47
5178,88.62,-0.1715,623,11.505,6.471,14.38
5179,88.68,0.1794,608,11.976,6.531,15.16
5180,88.59,-0.141,645,11.506,5.916,15.89
5181,88.41,-0.2693,648,13.626,6.328,15.34
5182,88.24,-0.1705,667,11.859,6.795,15.55
5183,88.29,0.1266,675,13.184,6.77,25.77
5184,88.45,0.1272,706,12.761,6.523,16.72
5185,88.23,-0.2152,731,13.874,7.058,19.24
5186,88.49,0.2052,751,14.26,7.46,17.4
5187,88.7,0.2091,812,14.736,7.895,21.68
5188,88.64,-0.1137,777,14.373,7.889,24.41
5189,88.56,-0.1255,797,15.239,8.01,22.99
5190,88.54,-0.0895,809,14.701,7.511,29.71
5191,88.68,0.1131,820,14.68,6.891,28.43
5192,88.62,0.0243,832,14.799,7.274,24.32
5193,88.45,-0.1762,851,14.802,6.766,23.63
5194,88.49,0.0536,857,15.955,5.895,32.3
5195,88.18,-0.2094,885,15.441,6.15,25.72
5196,88.19,-0.0159,888,15.142,5.746,26.26
5197,88.36,0.1197,870,13.613,6.875,30.48
5198,88.4,0.0651,892,14.327,6.249,29.45
5199,88.51,0.0526,903,14.423,6.57,26.02
5200,88.59,0.0852,894,12.949,7.146,26.12
5201,88.69,0.1605,896,14.033,6.749,24.86
5202,88.71,-0.0338,899,12.74,7.581,24.16
5203,88.58,-0.1525,911,13.024,7.488,21.59
5204,88.55,0.0456,899,12.942,7.693,24.77
5205,88.54,-0.0635,881,12.585,7.047,21.56
5206,88.73,0.1553,885,12.505,7.432,20.91
5207,88.97,0.2553,903,12.673,6.547,17.89
5208,89.04,0.0487,852,13.002,6.688,14.41
5209,88.93,-0.1522,874,13.219,6.449,19.51
5210,88.82,-0.0301,847,13.234,6.212,16.16
5211,88.8,-0.0527,912,12.769,6.111,12.28
5212,89.01,0.2285,841,11.895,5.25,13.53
5213,89.07,0.0356,817,12.574,6.304,6.75
5214,89.06,-0.0132,801,13.154,5.868,10.88
5215,88.96,-0.1737,761,13.997,6.177,13.35
5216,89.1,0.1849,767,14.568,6.721,10.89
5217,89.15,0.0316,802,14.085,7.233,7.99
5218,89.16,0.0635,758,14.227,6.67,8.05
5219,89.18,-0.0298,732,14.87,7.057,7.08
5220,89.45,0.2413,725,15.154,7.133,7.3
5221,89.44,0.0115,714,15.586,7.388,7.41
5222,89.71,0.272,683,15.764,6.876,3.67
5223,89.91,0.169,693,15.363,7.133,5.28
5224,89.93,0.0164,691,14.261,6.35,8.36
5225,90.08,0.0861,644,15.258,5.597,8.99
5226,90.08,0.0008,660,13.898,5.285,11.71
5227,89.97,-0.2342,605,15.156,5.21,11.08
5228,89.95,-0.0136,620,16.393,5.145,11.06
5229,89.84,-0.0519,664,15.437,4.969,7.81
5230,89.93,0.1393,669,14.74,5.375,14.4
5231,89.96,0.0634,680,15.385,5.795,8.38
5232,90.06,0.0858,620,13.454,5.677,12.37
5233,90.21,0.169,644,13.882,6.347,15.19
5234,89.77,-0.4654,642,13.659,6.459,13.07
5235,89.84,0.0648,673,12.782,6.496,19.55
5236,89.59,-0.2522,664,12.606,6.834,20.62
5237,89.64,-0.1138,667,13.045,6.717,14.79
5238,89.53,-0.0636,685,12.678,5.713,15.49
5239,89.57,0.0613,674,12.172,5.836,19.82
5240,89.8,0.2693,711,12.356,5.571,19.31
5241,89.57,-0.2778,697,12.771,4.714,25.96
5242,89.62,0.0862,737,12.41,4.277,22.04
5243,89.64,0.0357,732,12.273,4.478,26.67
5244,89.38,-0.367,747,13.009,4.116,15.6
5245,89.5,0.0366,735,12.966,4.354,16.05
5246,89.53,0.0318,741,13.34,4.167,16.44
5247,89.48,-0.0843,755,12.957,4.956,14.58
5248,89.4,-0.0854,809,13.796,4.662,14.15
5249,89.9,0.4745,774,13.915,4.84,22.08
5250,89.87,0.0359,855,13.643,5.381,17.34
5251,89.62,-0.3389,837,15.378,5.618,17.97
5252,89.51,-0.1831,832,14.893,5.289,16.04
5253,89.47,-0.0804,877,15.114,5.608,12.94
5254,89.44,-0.1024,859,15.545,4.922,9.9
5255,89.45,-0.0193,895,15.875,5.495,13.27
5256,89.31,-0.1389,900,15.7,4.739,14.2
5257,89.41,0.0356,937,14.802,4.405,2.93
5258,89.36,-0.0369,940,15.149,3.984,10.6
5259,89.17,-0.1237,948,14.58,3.762,7.25
5260,89.07,-0.0533,927,14.556,3.155,1.87
5261,89.03,0.0543,964,14.616,3.734,-0.43
5262,89.17,0.1963,941,14.736,3.969,2.19
5263,89.26,0.0845,947,13.304,3.718,0.33
5264,89.22,0.0473,953,13.907,4.297,2.18
5265,89.23,0.0481,948,13.398,4.164,-0.54
5266,89.28,0.1325,914,12.386,4.984,-4.47
5267,89.59,0.3053,948,14.07,4.864,-0.95
5268,89.51,-0.1863,899,12.31,5.338,-3.02
5269,89.58,0.0201,931,12.753,5.02,1.56
5270,89.7,0.1225,913,11.962,4.387,1.59
5271,89.56,-0.1129,906,12.063,4.313,-0.4
5272,89.59,0.0208,872,12.266,4.464,1.76
5273,89.62,0.0736,900,11.85,3.955,-1.02
5274,89.55,-0.1263,865,11.886,3.106,-1.08
5275,89.63,0.0494,871,12.618,2.737,6.26
5276,89.78,0.1985,826,12.702,2.758,-4.66
5277,89.95,0.1673,811,13.582,2.702,4.28
5278,89.91,-0.0304,811,12.729,2.947,8.08
5279,89.93,0.0886,813,11.939,4.206,6.82
5280,90.28,0.3962,752,12.37,3.732,1.7
5281,90.1,-0.2144,750,13.614,4.317,7.71
5282,90.12,0.0309,736,13.097,3.79,5.66
5283,90.24,0.038,724,13.107,4.371,7.59
5284,90.25,0.007,705,14.596,4.532,5.29
5285,90.34,0.1008,719,13.359,3.644,6.3
5286,90.34,-0.0754,698,13.459,3.751,11.48
5287,90.44,0.169,672,14.414,3.19,6.16
5288,90.61,0.268,675,14.923,2.915,5.28
5289,90.55,-0.0313,667,14.665,2.751,6.08
5290,90.56,0.0509,625,13.563,2.947,5.05
5291,90.53,0.0394,613,14.345,2.816,10.43
5292,90.44,-0.0947,632,13.232,2.286,13.36
5293,90.41,0.0202,652,13.628,2.172,13.84
5294,90.22,-0.1795,561,11.639,3.089,1.95
5295,90.3,0.0086,590,12.221,2.864,5.39
5296,90.52,0.1814,614,12.71,3.082,8.7
5297,90.75,0.1968,583,12.117,3.986,7.51
5298,90.91,0.2103,615,12.076,3.617,4.7
5299,90.73,-0.1735,604,9.626,3.455,7.46
5300,90.92,0.2409,579,12.008,4.203,5.57
5301,90.78,-0.1655,598,11.52,3.659,0.76
5302,90.73,-0.1058,619,11.956,3.172,-5.16
5303,90.97,0.3392,601,10.501,3.654,-1.5
5304,90.77,-0.0675,637,11.179,2.769,0.01
5305,90.86,0.1061,640,11.005,2.546,-1.71
5306,90.87,-0.0065,638,10.641,2.646,-2.06
5307,90.8,-0.0054,662,11.099,2.636,-4.27
5308,90.63,-0.225,658,11.033,1.599,-13.34
5309,90.65,0.0126,681,11.516,2.379,-11.86
5310,90.54,-0.1797,669,11.297,2.729,-4.48
5311,90.66,0.1386,727,11.669,3.102,-7.34
5312,90.8,0.1539,707,11.496,2.985,-7.8
5313,90.55,-0.2682,746,11.917,3.065,-8.35
5314,90.43,-0.1492,777,12.47,3.708,-12.82
5315,90.34,-0.1631,778,12.737,3.294,-9.62
5316,90.12,-0.2592,759,12.956,4.234,-15.27
5317,89.91,-0.1506,773,13.355,3.617,-11.21
5318,89.88,-0.0457,779,12.625,3.159,-13.23
5319,89.81,-0.0124,794,12.654,3.432,-17.12
5320,89.52,-0.3312,781,12.182,3.384,-18.24
5321,89.4,-0.126,769,13.599,2.924,-16.06
5322,89.44,0.0146,816,13.793,2.133,-10.65
5323,89.21,-0.2342,815,12.822,2.791,-10.99
5324,89.04,-0.1417,847,12.722,2.425,-11.39
5325,89.23,0.0995,854,11.741,2.366,-10.52
5326,89.39,0.194,794,11.887,2.515,-9.19
5327,89.11,-0.2483,801,12.209,3.157,-3.52
5328,88.87,-0.2405,832,11.315,3.298,-8.87
5329,88.89,0.023,835,10.102,3.493,-9.93
5330,88.67,-0.2259,810,10.637,3.823,-6.79
5331,88.6,-0.0404,802,10.182,4.021,-8.31
5332,88.5,-0.0999,758,10.349,4.067,-2.3
5333,88.55,0.0091,827,10.506,3.991,-3.18
5334,88.13,-0.4053,759,9.514,3.91,-2.71
5335,87.77,-0.3168,771,9.609,4.048,-0.34
5336,87.56,-0.1975,754,9.777,3.024,-6.23
5337,87.68,0.1231,716,8.823,2.528,-4.86
5338,87.62,-0.0427,735,9.188,2.59,-3.24
5339,87.34,-0.3085,730,8.551,2.806,-5.56
5340,87.39,0.0244,685,9.655,2.527,-2.15
5341,87.47,-0.0108,671,10.07,2.751,-6.13
5342,87.4,-0.071,664,10.096,3.16,-6.55
5343,87.33,-0.0264,652,10.378,3.352,-6.74
5344,87.37,0.0238,631,10.013,3.728,-1.19
5345,87.53,0.1159,580,10.218,4.167,-2.07
5346,87.53,0.045,561,11.519,4.377,-2.64
5347,87.59,0.068,551,11.416,4.297,-5.27
5348,87.57,-0.0192,492,11.079,4.402,-6.62
5349,87.49,-0.0522,502,11.702,4.47,-10.1
5350,87.34,-0.1204,507,11.104,4.053,-11.08
5351,87.36,0.0209,483,11.026,4.028,-11.34
5352,87.3,-0.0994,465,11.679,3.568,-9.9
5353,87.25,0.0335,485,11.381,3.417,-19.9
5354,87.38,0.1297,462,11.442,2.875,-12.13
5355,87.44,0.0247,460,12.298,2.848,-13.44
5356,87.56,0.1289,431,11.08,3.633,-17.57
5357,87.31,-0.1888,418,10.68,2.907,-13.24
5358,87.39,0.0072,402,11.32,3.685,-17.38
5359,87.29,-0.0335,418,9.556,4.038,-19.69
5360,87.16,-0.1347,374,9.541,4.524,-20.6
5361,87.03,-0.0384,389,9.03,4.459,-19.3
5362,87.21,0.2082,415,8.899,4.96,-24.9
5363,87.32,0.1144,420,9.785,5.054,-18.14
5364,87.21,-0.0515,404,7.38,5.281,-28.71
5365,87.04,-0.1131,386,8.764,5.297,-25.01
5366,87.04,-0.0175,423,7.268,5.334,-22.81
5367,86.97,-0.0601,403,7.0,4.848,-24.75
5368,87.21,0.2225,421,7.647,4.439,-27.72
5369,86.99,-0.1766,412,7.657,4.124,-18.96
5370,86.72,-0.3427,474,7.588,3.809,-29.29
5371,86.68,-0.0475,476,7.271,4.009,-18.36
5372,86.68,-0.1006,441,8.31,4.18,-20.69
5373,86.7,0.0479,445,7.501,3.992,-18.44
5374,86.81,0.0066,477,8.68,4.477,-16.83
5375,87.12,0.2606,501,10.027,5.0,-21.64
5376,87.07,-0.0385,524,8.185,4.779,-18.75
5377,86.99,-0.0983,517,9.227,5.68,-23.3
5378,86.73,-0.285,513,9.389,5.728,-21.28
5379,86.76,-0.0096,560,8.764,5.601,-13.4
5380,86.89,0.1055,577,9.73,5.736,-6.98
5381,86.85,-0.1231,559,10.36,6.057,-11.64
5382,87.03,0.1918,600,10.434,5.823,-13.76
5383,87.03,0.042,615,10.345,5.836,-8.71
5384,87.26,0.2623,617,9.69,4.815,-9.19
5385,87.3,0.0464,653,9.85,5.464,-6.98
5386,87.14,-0.1025,682,9.332,5.254,-5.92
5387,87.04,-0.0762,692,10.189,4.449,-7.76
5388,86.81,-0.1877,666,8.991,4.569,-9.5
5389,86.55,-0.2458,680,8.548,5.464,-15.06
5390,86.58,0.037,712,8.495,5.343,-11.99
5391,86.71,0.0889,698,9.326,5.355,-12.21
5392,86.99,0.1615,702,7.319,5.661,-12.91
5393,86.98,0.0155,754,8.246,6.118,-10.82
5394,86.93,-0.0487,664,7.859,6.646,-12.55
5395,86.76,-0.0803,700,6.894,6.545,-15.84
5396,86.9,0.0441,696,7.008,6.878,-12.51
5397,86.94,0.0881,708,5.918,6.545,-15.39
5398,86.84,-0.1459,737,6.689,5.987,-19.01
5399,86.93,0.0908,697,6.604,6.407,-16.82
5400,87.0,0.0287,688,5.912,5.942,-20.22
5401,86.71,-0.2782,689,6.378,6.2,-18.4
5402,86.81,0.0945,672,6.348,5.708,-17.09
5403,86.81,0.0457,676,6.723,5.689,-26.94
5404,86.73,-0.0693,707,6.935,5.078,-22.77
5405,86.65,-0.0584,635,7.314,5.795,-25.07
5406,86.89,0.3033,633,6.936,5.251,-23.91
5407,87.1,0.2343,625,7.531,6.351,-21.85
5408,87.35,0.2456,575,7.94,6.473,-20.42
5409,87.16,-0.1363,615,8.589,7.038,-26.89
5410,87.04,-0.1276,591,8.044,7.514,-29.49
5411,87.15,0.1301,544,7.975,7.6,-21.65
5412,86.94,-0.2227,566,8.071,7.061,-24.82
