sequence,Price,Return,Volume,Volatility,BidAskSpread,OrderFlowImbalance
4816,96.09,-0.0646,812,10.777,3.237,0.91
4817,95.98,-0.0739,807,11.449,3.253,-2.06
4818,95.94,-0.0714,772,10.541,3.912,2.73
4819,95.75,-0.1251,813,10.034,3.993,-2.64
4820,95.58,-0.2048,790,10.188,4.513,-8.1
4821,95.66,0.0183,781,10.053,3.857,-3.45
4822,95.58,0.0155,816,9.3,3.899,-10.36
4823,95.56,-0.1083,753,9.253,4.201,-4.52
4824,95.45,-0.1071,749,8.808,3.454,-8.82
4825,95.17,-0.3311,742,8.985,3.506,-10.42
4826,95.08,-0.0677,742,10.06,2.86,-8.59
4827,95.3,0.2058,703,8.966,3.233,-14.47
4828,95.25,0.0025,693,9.883,2.417,-11.4
4829,95.12,-0.0865,709,9.55,3.194,-22.82
4830,95.2,0.0044,643,9.576,3.104,-16.93
4831,95.1,-0.13,633,10.107,3.369,-16.6
4832,94.99,-0.1798,618,10.082,3.507,-18.11
4833,94.73,-0.3686,571,10.772,4.049,-16.02
4834,94.45,-0.3133,603,10.645,4.309,-15.54
4835,94.5,-0.0044,565,12.09,4.364,-19.89
4836,94.5,-0.07,521,10.956,4.748,-19.26
4837,94.49,0.0541,519,11.531,4.163,-23.44
4838,94.57,0.1504,499,11.457,4.462,-19.06
4839,94.49,-0.1054,509,12.234,4.365,-21.69
4840,94.48,0.0171,486,11.422,3.731,-21.67
4841,94.33,-0.0552,480,11.074,3.779,-16.35
4842,94.19,-0.1454,492,10.84,3.339,-14.73
4843,94.07,-0.151,446,11.71,3.103,-26.32
4844,94.2,0.1467,430,10.831,2.978,-17.93
4845,94.3,0.0947,416,11.105,3.7,-14.33
4846,94.14,-0.1093,413,10.845,3.479,-20.38
4847,94.08,-0.0533,393,9.775,3.507,-12.63
4848,94.09,-0.0407,425,9.516,4.293,-22.51
4849,93.96,-0.1585,437,9.931,4.012,-10.44
4850,94.06,0.0832,410,8.489,4.551,-8.27
4851,93.94,-0.1774,405,8.097,5.36,-16.02
4852,93.88,-0.0762,451,8.247,4.899,-15.79
4853,93.83,-0.1615,401,8.216,5.526,-10.22
4854,93.55,-0.2598,419,7.65,5.318,-9.18
4855,93.28,-0.2276,431,7.827,5.026,-11.0
4856,93.15,-0.1059,392,8.151,4.756,-6.92
4857,93.32,0.0937,418,8.164,4.611,-13.2
4858,93.41,0.042,447,7.468,4.108,-8.88
4859,93.48,0.0775,425,7.942,3.896,-5.99
4860,93.38,-0.2361,451,8.122,3.901,-9.12
4861,93.31,-0.0702,501,8.301,4.075,-8.31
4862,93.32,0.0362,474,9.036,4.428,-8.06
4863,93.35,0.0722,482,8.189,4.731,-12.27
4864,93.13,-0.2864,465,7.86,5.346,-10.14
4865,93.02,-0.0543,536,8.461,6.21,-13.4
4866,92.9,-0.043,528,9.865,5.111,-15.96
4867,93.1,0.2072,545,8.888,6.025,-13.76
4868,93.01,-0.0387,569,9.864,6.338,-14.3
4869,92.89,-0.07,605,10.256,5.75,-5.76
4870,93.01,0.1701,641,10.112,6.086,-12.88
4871,92.94,-0.1301,583,9.824,5.918,-15.54
4872,93.08,0.1989,643,9.698,5.695,-18.47
4873,92.93,-0.1659,693,9.462,4.924,-20.88
4874,93.21,0.2572,684,9.529,4.409,-25.2
4875,93.19,-0.0711,683,10.035,4.738,-18.71
4876,93.21,-0.0113,707,10.173,4.846,-23.02
4877,93.17,-0.0858,671,9.555,4.899,-22.59
4878,93.16,-0.0233,702,8.743,5.535,-24.16
4879,93.15,0.0359,715,7.845,5.741,-29.0
4880,93.09,-0.088,702,8.999,5.321,-22.86
4881,93.27,0.1143,707,8.12,6.148,-22.77
4882,92.92,-0.3152,737,8.752,6.772,-27.58
4883,92.73,-0.0813,719,7.216,6.634,-24.44
4884,92.67,-0.095,692,6.467,6.239,-29.85
4885,92.63,-0.1032,702,6.709,6.867,-28.64
4886,92.84,0.1795,700,5.868,6.391,-29.6
4887,92.91,0.1007,718,5.002,6.735,-23.87
4888,92.89,-0.0108,708,6.413,5.524,-25.29
4889,92.75,-0.1753,656,5.911,6.136,-26.96
4890,93.03,0.2608,648,6.807,5.802,-21.27
4891,93.14,0.102,662,5.915,6.303,-21.68
4892,93.51,0.4157,662,5.802,5.305,-21.14
4893,93.26,-0.2969,633,7.396,5.657,-20.18
4894,93.5,0.2913,625,7.828,5.51,-16.54
4895,93.47,-0.0677,637,6.698,6.238,-22.11
4896,93.31,-0.1129,586,7.412,6.369,-21.33
4897,93.31,0.0234,607,7.972,6.576,-18.04
4898,93.3,-0.0327,580,7.552,6.947,-21.1
4899,93.23,-0.0742,592,8.593,7.284,-20.96
4900,92.99,-0.2569,545,8.451,7.194,-17.8
4901,92.9,-0.0753,510,8.364,7.414,-15.8
4902,92.68,-0.2216,552,8.555,7.321,-11.55
4903,92.67,0.0161,566,9.742,7.035,-15.71
4904,92.43,-0.3145,548,8.197,6.757,-13.64
4905,92.43,-0.0321,506,7.81,6.156,-8.57
4906,92.34,-0.0145,506,7.569,6.168,-10.59
4907,92.45,0.0634,525,8.423,5.699,-14.1
4908,92.29,-0.1615,562,8.834,5.853,-11.31
4909,92.05,-0.3334,544,7.563,5.911,-12.22
4910,91.81,-0.1402,507,7.14,5.943,-17.78
4911,91.81,0.053,494,7.264,6.65,-11.31
4912,92.36,0.6058,544,7.278,7.011,-12.52
4913,92.11,-0.2085,487,6.848,7.434,-13.83
4914,91.98,-0.0613,490,6.986,7.383,-9.5
4915,92.17,0.2332,506,6.159,7.723,-18.18
4916,92.22,-0.0144,507,5.955,7.753,-14.33
4917,92.37,0.0966,553,6.285,7.564,-19.8
4918,92.37,-0.0746,559,5.364,7.556,-20.12
4919,92.4,-0.0199,559,4.351,7.003,-15.58
4920,92.36,-0.0019,560,5.395,7.458,-17.78
4921,92.15,-0.2328,585,5.413,6.425,-23.18
4922,92.14,-0.0164,635,5.796,5.873,-20.28
4923,91.94,-0.1963,625,4.931,6.577,-24.99
4924,91.99,0.1107,646,5.176,6.444,-22.07
4925,91.53,-0.4324,658,5.443,6.689,-22.24
4926,91.17,-0.2634,667,5.83,6.12,-24.5
4927,91.1,-0.0164,720,6.013,6.758,-25.64
4928,91.07,-0.0717,717,6.222,7.07,-31.07
4929,91.29,0.176,723,6.739,6.959,-28.16
4930,91.12,-0.2021,720,7.6,7.636,-25.05
4931,91.16,0.0543,747,6.632,7.426,-30.44
4932,90.84,-0.3536,759,6.514,7.466,-28.61
4933,91.14,0.2414,778,7.753,7.653,-29.83
4934,90.7,-0.4047,801,6.777,7.127,-29.26
4935,90.87,0.165,838,7.863,7.792,-24.17
4936,90.76,-0.0179,831,7.953,7.585,-22.29
4937,90.44,-0.3425,855,7.707,6.699,-27.05
4938,90.3,-0.0591,857,7.949,6.426,-28.04
4939,90.38,0.0477,881,7.331,6.01,-21.9
4940,90.3,-0.1698,863,6.871,5.496,-25.72
4941,90.12,-0.2121,899,7.053,6.593,-28.43
4942,90.09,0.0834,935,7.438,6.448,-20.87
4943,90.04,-0.0029,913,7.487,6.683,-16.12
4944,90.12,0.1235,921,6.423,6.813,-16.85
4945,90.17,0.0581,901,5.963,7.223,-17.61
4946,90.05,-0.1597,923,5.69,7.344,-15.7
4947,89.89,-0.0804,920,4.522,7.432,-14.5
4948,89.84,-0.042,886,5.23,7.257,-16.2
4949,89.77,-0.063,888,4.511,7.696,-11.83
4950,89.76,-0.0324,875,4.71,7.577,-11.19
4951,89.57,-0.2049,902,4.876,7.482,-9.99
4952,89.54,-0.0179,893,3.979,6.717,-12.96
4953,89.37,-0.1352,844,5.163,6.38,-12.71
4954,89.42,0.0787,892,4.81,6.051,-6.49
4955,89.42,0.0059,844,4.238,5.892,-10.0
4956,89.34,-0.0506,804,5.1,5.787,-12.72
4957,89.07,-0.3469,800,5.793,5.902,-9.93
4958,89.2,0.1347,801,5.264,5.652,-9.89
4959,89.04,-0.1994,799,7.038,6.315,-4.71
4960,88.93,-0.1202,775,5.845,6.647,-5.58
4961,88.89,0.0387,785,6.461,6.655,-11.88
4962,88.92,0.0138,743,6.005,6.4,-5.82
4963,88.81,-0.1478,735,7.244,6.977,-10.15
4964,88.71,-0.0771,733,7.283,6.648,-11.35
4965,88.47,-0.2949,702,6.128,6.68,-10.05
4966,88.6,0.0619,698,7.183,7.267,-12.26
4967,88.5,-0.0755,705,8.013,6.011,-11.51
4968,88.41,-0.0865,661,7.983,5.707,-14.82
4969,88.08,-0.3703,662,6.471,5.644,-17.37
4970,87.98,-0.1566,646,6.746,5.281,-20.6
4971,88.09,0.0573,654,7.092,5.445,-22.46
4972,88.24,0.1116,652,7.622,5.205,-15.12
4973,88.07,-0.0409,650,6.587,4.987,-15.38
4974,88.07,-0.0392,658,6.456,5.071,-20.58
4975,88.15,0.0372,662,5.339,5.296,-26.44
4976,87.93,-0.2178,652,5.456,5.686,-22.91
4977,87.86,-0.0033,651,6.046,6.585,-19.62
4978,87.96,-0.0101,648,6.055,5.999,-18.65
4979,88.12,0.111,655,5.179,6.629,-22.75
4980,87.9,-0.1954,678,4.397,6.585,-18.41
4981,87.73,-0.1987,680,5.109,7.043,-22.64
4982,87.91,0.1921,707,5.217,5.922,-23.64
4983,87.85,-0.0875,644,4.917,5.473,-20.31
4984,87.9,0.0504,699,3.912,5.38,-19.05
4985,87.73,-0.2236,689,4.771,4.841,-22.94
4986,87.9,0.1575,686,5.489,4.727,-13.29
4987,87.96,0.0659,692,4.858,4.378,-13.74
4988,88.18,0.2077,760,5.731,4.128,-20.04
4989,88.04,-0.052,749,5.347,4.063,-11.63
4990,87.96,-0.0741,789,5.423,4.449,-15.8
4991,87.78,-0.2222,738,4.96,5.11,-8.66
4992,87.6,-0.2343,797,6.588,5.401,-10.37
4993,87.4,-0.2678,793,5.172,5.456,-8.26
4994,87.43,0.0288,823,6.736,5.615,0.5
4995,87.29,-0.1198,872,7.062,5.801,-6.88
4996,87.28,0.0235,844,6.81,5.739,-9.56
4997,87.17,-0.2163,853,7.506,5.741,-1.72
4998,87.22,-0.0406,869,7.528,5.278,-4.45
4999,87.34,0.1603,869,7.714,4.733,0.28
5000,87.46,0.2488,866,7.045,4.525,4.96
5001,87.58,0.1729,882,7.861,4.398,-3.53
5002,87.55,0.0132,917,7.923,3.637,-3.78
5003,87.65,0.0737,934,7.654,3.708,-5.75
5004,87.61,-0.0714,937,7.75,3.215,-2.75
5005,87.48,-0.1104,927,6.252,3.664,-6.68
5006,87.29,-0.2352,964,7.396,3.919,-5.94
5007,87.27,-0.0873,963,6.436,4.399,-2.5
5008,87.31,0.0445,985,6.491,4.583,-6.12
5009,87.55,0.1793,945,5.677,4.554,-0.55
5010,87.47,-0.1348,959,5.576,4.83,-1.38
5011,87.68,0.0924,942,5.274,5.445,0.23
5012,87.44,-0.2165,951,5.167,5.483,1.68
5013,87.42,0.002,918,6.384,5.163,-5.64
5014,87.77,0.3455,954,6.539,4.418,-1.36
5015,87.71,-0.1059,936,5.649,4.127,-7.96
5016,87.57,-0.1825,866,5.165,3.793,-9.61
5017,87.41,-0.1786,862,5.542,3.402,-5.64
5018,87.73,0.331,858,5.759,3.51,-9.46
5019,87.91,0.1555,845,5.986,3.262,-6.66
5020,87.82,-0.1236,821,6.159,3.357,-5.63
5021,87.74,-0.1009,823,5.814,3.366,-10.2
5022,87.36,-0.4375,832,6.331,3.28,-10.93
5023,87.32,-0.0956,796,5.813,3.666,-8.84
5024,87.54,0.2278,760,6.748,3.112,-11.49
5025,87.24,-0.337,735,7.113,3.883,-6.84
5026,87.39,0.1503,767,7.058,4.18,-9.41
5027,87.47,0.111,716,9.131,4.225,-8.8
5028,87.7,0.1804,742,7.813,4.042,-9.51
5029,87.6,-0.0817,680,7.947,3.859,-8.6
5030,87.63,0.0404,696,8.019,4.104,-12.11
5031,87.82,0.1844,674,8.374,3.377,-7.95
5032,87.88,0.15,670,8.355,3.534,-9.3
5033,87.97,0.0741,665,9.058,3.146,-3.23
5034,87.91,0.0225,634,8.755,2.522,-9.68
5035,87.87,0.0078,661,8.373,2.863,-2.39
5036,87.77,-0.1027,651,8.25,1.909,-6.88
5037,87.77,0.044,618,8.305,2.774,-4.84
5038,87.76,-0.0165,621,7.692,2.978,-3.07
5039,87.7,0.029,590,7.336,2.763,-2.95
5040,87.37,-0.3107,592,7.043,3.037,0.36
5041,87.14,-0.1387,631,7.28,3.501,1.55
5042,87.11,-0.0648,591,6.615,3.473,9.91
5043,87.26,0.1241,624,7.479,3.787,2.69
5044,87.11,-0.0212,633,7.374,4.131,6.83
5045,87.01,-0.0916,582,6.013,3.638,5.84
5046,86.99,-0.0488,553,6.031,3.532,9.29
5047,87.11,0.0716,589,6.578,3.31,11.25
5048,87.34,0.2487,656,5.711,3.024,9.63
5049,87.36,0.0673,626,7.449,2.579,8.56
5050,87.34,0.0369,629,7.285,2.294,10.54
5051,87.2,-0.132,676,6.461,2.325,14.31
5052,87.24,-0.0038,655,6.711,2.525,12.98
5053,87.18,-0.0485,683,7.234,2.124,14.32
5054,87.18,-0.0147,658,7.885,2.171,5.14
5055,87.02,-0.2364,662,8.941,2.95,15.59
5056,87.17,0.1738,717,8.619,2.804,10.08
5057,87.08,-0.1223,693,8.451,2.45,9.68
5058,86.83,-0.2848,728,8.493,4.284,12.11
5059,86.81,0.0047,726,9.37,3.604,10.9
5060,86.62,-0.1953,799,9.534,3.445,8.43
5061,86.68,0.0264,767,8.987,3.802,9.21
5062,86.86,0.1073,783,10.186,3.33,10.34
5063,86.93,0.1558,813,9.509,2.869,9.79
5064,86.89,-0.1201,791,9.975,2.438,2.47
5065,86.75,-0.1199,811,10.08,3.094,3.31
5066,86.66,-0.0901,821,9.956,2.105,0.38
5067,86.97,0.2516,805,9.382,2.384,3.7
5068,87.11,0.1356,805,9.802,2.005,3.72
5069,86.95,-0.1713,844,9.149,2.413,3.59
5070,86.8,-0.1301,802,9.272,2.461,3.29
5071,86.84,0.0594,831,8.435,2.706,-5.06
5072,86.85,0.074,783,9.279,3.408,5.51
5073,86.86,0.0449,778,7.806,3.233,-1.16
5074,86.95,0.0402,834,7.052,3.735,2.79
5075,86.79,-0.0996,801,8.372,4.317,1.98
5076,86.67,-0.1098,801,7.54,4.198,3.95
5077,86.82,0.0694,814,8.713,4.178,2.55
5078,86.87,0.1251,768,7.841,3.628,3.91
5079,86.84,-0.0718,762,7.731,3.264,0.7
5080,86.83,-0.0233,744,7.059,3.409,4.16
5081,86.93,0.1201,714,8.079,2.846,9.81
5082,86.99,0.094,719,9.282,2.893,6.21
5083,86.9,-0.0787,734,8.026,2.64,5.36
5084,86.74,-0.0783,716,8.197,3.118,5.19
5085,86.87,0.0848,662,8.453,3.189,9.02
5086,86.7,-0.1878,670,9.341,3.076,8.92
5087,87.03,0.3108,653,9.12,3.026,10.67
5088,86.87,-0.0641,660,10.115,4.092,8.62
5089,86.8,0.0064,653,9.889,3.165,15.18
5090,86.98,0.1212,599,9.679,3.978,11.81
5091,87.22,0.2916,578,10.738,4.533,14.57
5092,87.26,0.0261,545,11.187,4.502,23.01
5093,86.88,-0.5055,503,11.129,4.062,19.02
5094,86.89,0.0503,537,11.546,4.592,15.19
5095,86.6,-0.3766,490,11.347,4.834,17.03
5096,86.56,-0.1485,474,11.91,3.925,17.89
5097,86.71,0.1934,456,10.857,4.09,17.81
5098,86.86,0.1829,469,11.272,3.612,22.84
5099,86.91,0.0344,467,10.619,3.555,21.73
5100,86.98,0.0146,438,11.375,2.954,18.42
5101,87.11,0.1281,411,11.306,3.026,17.05
5102,87.09,-0.0665,429,10.427,3.539,18.2
5103,87.07,-0.033,395,10.755,3.635,25.7
5104,87.29,0.1917,428,10.302,4.434,19.5
5105,87.4,0.1025,380,10.108,4.249,21.08
5106,87.62,0.1616,380,10.001,5.153,21.07
5107,87.73,0.0628,403,9.904,5.462,21.23
5108,87.83,0.1251,388,9.024,5.194,17.39
5109,87.99,0.0877,392,9.466,5.372,20.07
5110,88.14,0.175,409,8.995,5.269,18.21
5111,88.44,0.3054,430,9.211,4.902,16.81
5112,88.58,0.0819,414,9.144,4.796,15.6
5113,88.55,-0.0825,454,9.564,4.381,11.95
5114,88.54,-0.0631,446,8.997,3.928,14.7
5115,88.44,-0.1194,438,9.854,4.554,10.6
5116,88.52,0.0386,449,9.35,4.245,13.17
5117,88.46,-0.0175,428,9.72,4.151,11.56
5118,88.32,-0.1972,492,10.175,3.977,8.85
5119,88.46,0.1566,483,10.175,4.543,11.31
5120,88.73,0.2375,504,11.796,5.098,8.39
5121,88.53,-0.1686,521,11.617,5.385,8.01
5122,88.73,0.2232,546,12.306,5.567,11.71
5123,88.81,0.0246,523,11.893,5.751,7.39
5124,88.7,-0.1348,529,12.693,6.095,12.58
5125,88.64,-0.0532,604,12.625,5.807,6.67
5126,88.66,0.0601,587,12.282,6.165,10.16
5127,89.05,0.3925,613,13.898,5.597,9.24
5128,89.13,0.112,634,12.777,5.422,11.82
5129,89.41,0.2656,671,13.152,4.723,11.38
5130,89.36,-0.0607,645,13.31,4.438,15.62
5131,89.57,0.1396,671,13.299,4.363,14.1
5132,89.73,0.065,633,13.196,5.287,17.88
5133,89.67,-0.108,691,12.605,4.747,16.19
5134,89.63,-0.0174,704,11.847,5.569,17.43
5135,89.74,0.1334,706,12.269,5.788,25.01
5136,89.54,-0.221,709,12.309,5.495,15.88
5137,89.58,0.0843,674,12.847,5.728,20.41
5138,89.42,-0.1333,714,11.588,6.124,22.3
5139,89.46,-0.0455,706,10.959,6.591,19.49
5140,89.56,0.1382,700,10.975,6.695,25.32
5141,89.7,0.1362,723,11.674,6.749,20.28
5142,89.79,0.073,675,10.257,6.369,24.0
5143,89.8,-0.0304,689,11.145,6.135,22.74
5144,89.75,-0.0367,698,10.458,6.251,24.88
5145,89.65,-0.0646,683,10.9,6.273,25.33
5146,89.59,-0.095,674,12.282,5.441,21.45
5147,89.55,-0.0208,637,11.773,5.175,25.88
5148,89.5,-0.1249,687,11.177,5.395,29.35
5149,89.55,0.0274,614,10.838,5.615,27.58
5150,89.48,-0.0399,638,12.639,6.477,28.84
5151,89.26,-0.1689,644,12.393,5.943,22.98
5152,89.38,0.0951,612,11.857,6.393,27.81
5153,89.29,-0.051,616,13.007,6.543,27.55
5154,89.06,-0.2508,611,13.184,7.258,23.78
5155,88.94,-0.1225,597,13.16,7.465,25.78
5156,88.9,-0.07,540,13.398,7.15,22.38
5157,88.88,0.1598,568,14.052,7.629,21.98
5158,88.93,0.0353,556,13.446,7.225,23.47
5159,89.22,0.2862,578,14.185,7.262,22.35
5160,89.04,-0.2141,527,13.807,6.723,22.54
5161,89.29,0.3087,568,14.208,5.632,22.25
5162,89.32,0.1326,490,15.192,5.858,17.5
5163,89.28,-0.0861,511,13.293,6.076,17.0
5164,88.95,-0.3224,565,14.343,6.177,14.54
5165,88.91,-0.0622,521,13.712,6.219,11.53
5166,89.01,0.1143,532,14.545,5.909,15.15
5167,88.85,-0.1779,535,12.89,6.866,15.31
5168,88.62,-0.1378,535,13.199,7.148,13.46
5169,88.43,-0.2175,542,14.052,7.101,7.93
5170,88.45,0.073,490,12.695,7.527,13.77
5171,88.45,0.0559,508,12.425,7.758,7.95
5172,88.69,0.2159,533,11.694,7.272,15.47
5173,88.61,-0.0081,551,11.394,7.454,8.18
5174,88.73,0.115,560,11.556,7.862,14.87
5175,88.54,-0.2149,572,11.566,7.522,16.49
5176,88.49,-0.0866,556,12.435,6.418,19.92
5177,88.65,0.1745,597,12.403,6.315,15.71
5178,88.6,-0.0297,590,12.476,6.556,11.97
5179,88.67,0.0117,604,12.033,6.815,12.47
5180,88.47,-0.2054,644,12.034,6.279,10.77
5181,88.31,-0.2235,649,12.833,6.337,13.37
5182,88.22,-0.1902,673,12.83,6.06,19.01
5183,88.04,-0.1119,685,13.049,6.907,21.26
5184,87.96,-0.1482,691,12.787,7.399,20.01
5185,88.17,0.1402,728,14.207,7.687,25.01
5186,88.12,-0.0352,744,14.514,7.634,19.44
5187,88.15,-0.0143,738,14.852,7.64,22.88
5188,88.37,0.2052,748,14.246,7.75,22.31
5189,88.36,-0.0305,789,14.31,6.901,30.39
5190,88.33,-0.0566,839,15.037,7.536,26.43
5191,88.25,-0.0466,818,14.715,6.948,24.27
5192,88.4,0.1925,850,14.406,6.891,26.45
5193,88.53,0.151,829,14.685,6.789,26.41
5194,88.83,0.3729,867,15.196,6.42,25.4
5195,89.13,0.2565,817,15.31,6.378,27.73
5196,88.9,-0.2302,878,15.095,6.403,27.51
5197,89.01,0.1862,856,14.978,6.514,25.07
5198,89.32,0.3051,888,14.59,6.175,26.6
5199,89.36,0.131,880,13.486,6.267,28.7
5200,89.39,0.0436,909,14.053,7.041,23.47
5201,89.21,-0.2463,928,13.742,6.912,24.75
5202,89.38,0.1448,882,13.353,7.58,23.64
5203,89.23,-0.1349,867,12.911,7.199,24.16
5204,89.25,0.0382,920,13.039,7.683,20.3
5205,89.21,-0.0356,862,13.093,7.089,25.76
5206,89.28,0.0853,865,13.42,7.027,11.71
5207,89.22,-0.122,877,13.954,6.329,16.45
5208,89.16,-0.0588,855,12.56,7.076,18.48
5209,89.32,0.1797,855,12.851,6.665,12.22
5210,89.32,0.0106,835,12.313,6.12,20.12
5211,89.46,0.2071,829,12.612,5.803,15.44
5212,89.37,-0.1217,865,13.498,5.833,15.58
5213,89.6,0.3257,809,12.68,5.965,11.25
5214,89.69,0.1484,792,13.564,5.417,14.09
5215,89.88,0.237,815,13.129,6.215,12.06
5216,90.01,0.1051,805,14.432,6.7,8.08
5217,89.78,-0.2028,775,14.419,6.693,4.31
5218,89.41,-0.304,762,15.072,6.971,13.39
5219,89.58,0.2198,761,14.927,6.962,5.86
5220,89.53,0.0414,740,16.174,7.051,6.12
5221,89.48,-0.1306,731,15.049,7.205,3.38
5222,89.37,-0.1442,696,15.921,6.698,8.31
5223,89.3,-0.1851,681,16.121,6.32,9.05
5224,89.37,0.0572,705,15.663,5.908,8.41
5225,89.52,0.1734,680,15.173,5.153,5.83
5226,89.49,-0.031,696,14.384,5.258,4.76
5227,89.18,-0.2556,696,15.479,5.463,10.91
5228,89.29,0.1667,654,14.551,5.12,8.26
5229,89.36,-0.0137,640,13.993,4.811,9.36
5230,89.29,-0.072,648,14.533,5.466,10.9
5231,89.11,-0.1713,651,14.706,5.464,12.63
5232,88.93,-0.2751,624,14.877,5.41,13.11
5233,89.14,0.2546,691,13.006,6.192,17.63
5234,89.07,-0.0958,680,13.293,6.425,12.0
5235,89.28,0.1092,659,13.86,6.432,13.49
5236,89.26,-0.0264,639,12.812,6.55,17.56
5237,89.42,0.175,634,12.729,6.386,23.29
5238,89.31,-0.1241,689,12.258,6.424,13.98
5239,89.14,-0.1514,674,12.682,5.93,20.78
5240,89.14,0.0096,700,11.893,5.828,21.83
5241,88.9,-0.2845,718,11.926,5.014,19.81
5242,88.72,-0.1453,711,12.335,4.357,22.01
5243,88.82,0.0223,753,12.997,4.204,25.11
5244,89.08,0.2162,717,12.679,4.381,17.5
5245,89.13,-0.0229,747,12.953,4.131,19.63
5246,88.91,-0.1764,748,13.442,4.519,14.64
5247,88.78,0.0016,795,13.101,4.859,10.94
5248,88.83,0.0218,794,13.202,5.184,18.73
5249,88.83,0.0618,771,14.239,5.193,21.26
5250,89.22,0.3764,856,15.064,4.91,18.8
5251,89.52,0.2721,854,14.76,5.41,19.81
5252,89.5,-0.0456,843,15.053,5.694,14.94
5253,89.84,0.3036,819,14.719,5.527,13.65
5254,89.72,-0.1397,889,15.486,5.37,13.02
5255,89.6,-0.1674,861,15.511,4.594,10.75
5256,89.83,0.2085,908,15.33,4.517,9.37
5257,89.7,-0.1615,906,14.706,4.306,8.29
5258,89.63,-0.0067,940,15.337,3.776,9.79
5259,89.89,0.2961,912,15.003,4.056,1.97
5260,89.85,0.0276,963,14.054,3.65,4.22
5261,90.07,0.3507,968,14.348,4.064,2.24
5262,90.19,0.009,933,14.103,3.827,-3.4
5263,90.14,-0.1834,917,14.626,3.901,4.61
5264,90.26,0.1393,937,14.538,3.966,-2.26
5265,90.44,0.2052,915,12.501,4.286,1.5
5266,90.58,0.1009,941,12.967,4.392,-3.15
5267,90.46,-0.1221,903,12.024,4.474,2.88
5268,90.61,0.0732,935,11.763,4.873,4.57
5269,90.27,-0.3521,957,11.531,3.926,-5.68
5270,90.23,-0.0851,878,11.529,4.593,1.14
5271,90.24,0.1436,887,12.47,4.086,4.98
5272,90.39,0.1439,885,11.673,4.273,-2.15
5273,90.59,0.2407,883,10.988,3.121,1.07
5274,90.39,-0.1017,872,11.276,3.484,0.22
5275,90.3,-0.0736,838,12.109,2.722,-0.68
5276,90.28,-0.0403,843,12.035,3.115,-0.27
5277,90.2,-0.0734,817,12.885,3.048,3.55
5278,90.25,0.0033,827,12.792,4.071,-0.41
5279,90.34,0.1537,799,13.089,3.487,-0.71
5280,90.43,0.0105,788,12.542,2.964,6.56
5281,90.37,-0.121,763,13.266,3.707,7.91
5282,90.84,0.5301,754,14.38,4.015,4.17
5283,90.65,-0.2469,737,13.765,4.58,6.01
5284,90.6,-0.1166,701,14.049,4.014,7.9
5285,90.82,0.1976,703,14.655,4.396,10.16
5286,90.93,0.0903,706,13.55,3.912,10.59
5287,91.03,0.1233,661,13.567,3.253,9.49
5288,91.2,0.1787,657,15.214,4.041,8.39
5289,91.15,-0.0265,647,14.827,2.676,11.69
5290,91.15,0.0576,627,14.197,2.565,10.59
5291,91.3,0.0945,622,14.661,2.818,8.29
5292,91.52,0.2572,630,13.739,2.13,10.32
5293,91.31,-0.1229,588,13.822,2.568,6.37
5294,91.21,-0.0754,611,12.358,3.102,4.11
5295,91.19,0.0066,608,11.991,2.278,6.49
5296,91.3,0.1134,591,12.751,3.175,3.03
5297,91.09,-0.221,587,11.645,3.57,8.46
5298,91.21,0.0724,575,11.676,3.396,0.34
5299,91.08,-0.1916,628,10.925,4.511,6.43
5300,91.16,0.1351,591,11.548,4.388,0.83
5301,91.18,0.0185,617,10.645,3.837,0.83
5302,91.37,0.2258,562,11.466,3.846,5.62
5303,91.19,-0.2179,608,10.018,3.103,-2.52
5304,91.24,0.0727,643,11.208,3.037,-4.39
5305,91.17,-0.0395,646,10.339,2.934,-0.29
5306,91.03,-0.1341,661,11.211,2.366,-11.18
5307,91.15,0.1414,648,10.575,1.827,-0.4
5308,90.97,-0.2587,692,10.775,2.099,-5.54
5309,91.05,0.0869,683,11.587,2.129,-5.8
5310,90.86,-0.2806,683,10.764,2.591,-10.46
5311,90.64,-0.2366,708,12.051,2.743,-10.36
5312,90.71,0.0865,707,11.747,3.148,-6.21
5313,91.0,0.3446,720,11.484,3.188,-10.97
5314,91.04,0.0988,724,11.903,3.241,-10.87
5315,90.86,-0.1878,766,11.803,4.059,-14.27
5316,90.87,-0.0086,761,12.245,4.189,-12.69
5317,90.79,-0.0657,752,12.552,3.291,-17.31
5318,90.65,-0.082,782,12.912,3.561,-11.61
5319,90.64,0.0314,748,12.566,3.228,-17.52
5320,90.69,0.0562,787,11.871,3.159,-10.02
5321,90.77,0.0699,804,12.941,2.538,-12.08
5322,90.58,-0.2379,788,13.343,2.214,-13.09
5323,90.79,0.1785,808,12.078,2.362,-6.31
5324,90.71,-0.0711,825,12.509,2.229,-10.26
5325,90.43,-0.2527,811,12.214,2.412,-9.93
5326,90.26,-0.2801,808,12.689,2.212,-8.78
5327,90.24,-0.0032,824,12.441,2.847,-8.6
5328,90.08,-0.1758,778,10.897,3.071,-1.31
5329,90.07,0.0291,814,11.11,3.579,-9.79
5330,89.9,-0.1806,818,10.293,4.045,-0.83
5331,90.02,0.1695,789,10.289,3.975,-7.58
5332,90.01,-0.0333,791,10.471,3.664,-7.08
5333,89.93,-0.1089,769,8.904,4.075,-6.08
